KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00147,254.6958652,-0.519881719,0.173743502,-2.992236903,0.002769413,0.013518195
K00150,2.308256996,-1.16353053,1.404511266,-0.828423778,0.407430545,0.589702104
K00154,1.19313467,0,4.3365394,0,1,NA
K00156,23.00884475,-2.577078172,1.475453302,-1.74663486,NA,NA
K00158,128.2167402,-2.124842137,0.41851168,-5.077139392,3.83E-07,8.41E-06
K00161,5.12760708,-3.006909774,1.045886284,-2.874987292,0.004040438,0.018093932
K00162,3.537185317,-2.547345378,1.560460775,-1.632431535,0.10258861,0.219631866
K00163,1.160043127,0,4.3365394,0,1,NA
K00164,18.18907752,-1.547133412,2.2668459,-0.68250489,NA,NA
K00169,38.89054841,-0.414184522,0.770326507,-0.537673984,0.590802143,0.753456031
K00170,26.27590319,-0.341330689,0.67174137,-0.508128133,0.611363487,0.771614226
K00171,28.45572368,-0.680585421,0.677516328,-1.004529916,0.315123259,0.497596573
K00172,41.69400774,-0.663992897,0.760575638,-0.873013627,0.38265565,0.567085508
K00174,230.2057776,1.088928843,0.753526799,1.445109643,0.148427091,0.285380497
K00175,205.3729959,1.441100995,0.869669949,1.657066564,0.097506018,0.210831119
K00176,139.5555201,0.892872804,0.558010238,1.600101113,0.109576154,0.230051012
K00177,112.7466033,0.751127643,0.717081947,1.04747811,0.294879123,0.476257124
K00179,106.8762731,-0.562215339,0.818947392,-0.686509713,0.492391741,0.669961585
K00180,113.8165705,-0.462941527,0.80144639,-0.577632556,0.563512222,0.731068182
K00184,3.649667649,0.449207002,0.727579271,0.617399396,0.536971321,0.70936164
K00185,2.458944344,0.481880095,0.8607898,0.559811576,0.575607967,0.740853365
K00194,10.6726249,-1.328668369,0.81341556,-1.633443513,0.102375752,0.219416746
K00196,4.165475339,-4.00249271,1.377393117,-2.905846313,0.003662613,0.016906033
K00197,10.8693906,-1.712393446,0.871374946,-1.96516259,0.049395422,0.12690074
K00198,19.046322,-1.570866899,0.858153674,-1.830519343,0.067172317,0.160826424
K00208,213.8857356,-0.135867728,0.286764543,-0.473795424,0.635645798,0.792527727
K00209,3.330640295,5.33622335,2.006702126,2.659200526,0.007832633,0.030586431
K00215,366.3912001,0.419998679,0.138358178,3.035589835,0.002400657,0.012145917
K00219,5.933197325,-2.119688294,0.973999373,-2.176272749,0.029534872,0.085813746
K00220,0.968035674,4.096367883,4.233784818,0.967542768,0.333272772,NA
K00226,102.7233757,-2.472691208,0.40369342,-6.12517094,9.06E-10,3.61E-08
K00228,2.325211409,0,4.293749124,0,1,1
K00230,86.05545917,-2.576271217,0.453700538,-5.678351692,1.36E-08,4.25E-07
K00231,1.411364353,-2.725604282,1.32128571,-2.062842473,0.039127597,0.106327952
K00239,139.5916961,1.150233549,1.066782242,1.078227124,0.28093241,0.459782507
K00240,143.9137797,1.135773646,1.079887603,1.051751721,0.292913475,0.47481408
K00241,133.0455283,1.075773307,1.131936588,0.950383015,0.341917671,0.526909434
K00242,1.171357419,0,4.3365394,0,1,NA
K00243,259.9122125,-0.236134191,0.234140031,-1.008516955,0.313206352,0.495170366
K00244,148.5250527,-0.531130242,0.394560006,-1.346132992,0.17825963,0.327578286
K00245,2.75306851,-3.729194004,1.405424196,-2.653429487,0.007967842,0.03099046
K00246,3.236878024,-2.012134463,1.123513372,-1.790930588,0.073304434,0.171494609
K00248,135.8320579,-0.595777082,0.972383602,-0.612697582,0.540076321,0.712109293
K00249,166.6942649,-0.918727638,0.711796892,-1.290716001,0.196802174,0.353339076
K00252,2.086461576,0,4.3365394,0,1,1
K00254,34.83445092,1.785449458,1.204263564,1.48260689,0.138178885,0.271981861
K00259,71.87623722,0.21914487,1.142415065,0.191825963,0.847878533,0.958311338
K00261,3.744648982,-2.013177894,0.782224973,-2.57365587,0.010063031,0.037424891
K00262,380.4851022,0.486722809,0.482920796,1.007872955,0.313515457,0.495258033
K00265,214.3909293,0.55834302,0.299781024,1.862502875,0.062532241,0.152223474
K00266,423.5928241,0.365235048,0.205760905,1.775045882,0.075890312,0.176190052
K00275,34.9883731,0.128756455,1.353000959,0.095163609,0.924184874,1
K00278,165.1298057,0.8225345,0.781998637,1.051836232,0.292874693,0.47481408
K00281,41.96486706,-1.364936914,1.327518883,-1.02818644,0.303862136,0.486503337
K00282,75.90664108,1.557531871,0.375230095,4.150871401,3.31E-05,0.00041259
K00283,78.31213829,1.348685473,0.23120579,5.8332686,5.44E-09,1.91E-07
K00285,3.322441509,-0.913361989,1.681728987,-0.543108905,0.587054821,0.749901563
K00286,376.0573414,0.07276947,0.121281817,0.600003128,0.548504151,0.719224423
K00287,339.7617876,0.570210925,0.132897022,4.290622281,1.78E-05,0.000246726
K00290,139.3707651,1.023554685,0.984011639,1.040185547,0.298253705,0.479687281
K00294,12.5857069,-2.696511124,0.624386983,-4.318653648,1.57E-05,0.000223731
K00297,248.3110848,0.158808303,0.432357388,0.367307943,NA,NA
K00298,170.7835262,-5.675631057,0.750761343,-7.559833912,4.04E-14,6.30E-12
K00299,1.670838425,0,4.3365394,0,1,1
K00303,3.38348389,-1.755811428,1.297954834,-1.352752331,0.176134766,0.324896675
K00311,1.705133679,0,4.3365394,0,1,1
K00313,5.265842326,-3.048759707,0.810181927,-3.763055687,0.00016785,0.001517253
K00318,8.386451392,-2.576293414,0.729660691,-3.530810204,0.000414289,0.00301828
K00320,1.488634516,-3.582295213,2.632999035,-1.36053799,0.17365974,0.321851582
K00322,0.985068957,0,4.3365394,0,1,NA
K00324,11.42499937,1.498446151,0.624112313,2.400923872,0.016353738,0.054722663
K00325,11.45874069,1.248238984,0.730296388,1.709222454,0.087409751,0.195383559
K00330,115.5189253,1.436793913,1.1964001,1.200930954,0.229777986,0.396784577
K00331,102.668821,1.283176317,1.199145831,1.070075285,0.284585423,0.464398695
K00333,16.4732108,-17.71425473,4.29035979,-4.128850631,NA,NA
K00334,79.28425131,-1.091055839,0.925940798,-1.178321381,0.238668507,0.407749744
K00335,74.41090333,-1.139027379,0.908070534,-1.254338001,0.209719177,0.371070859
K00337,109.637335,1.376511356,1.220830489,1.127520461,0.259522494,0.43313553
K00338,84.67505707,1.121795017,1.206161453,0.930053779,0.35234324,0.538102601
K00339,46.92253603,0.799253676,1.232123982,0.648679587,0.516545501,0.689846163
K00340,108.6984451,1.358800046,1.080813775,1.257200896,0.208680899,0.370158885
K00341,96.51142702,1.707663348,1.201263132,1.421556445,NA,NA
K00342,2.083485668,-1.112004303,1.298686466,-0.856253093,0.391857801,0.575914457
K00343,108.1063803,1.364245023,1.129390157,1.207948391,0.227067114,0.393524792
K00344,65.36461963,0,1.777743414,0,1,1
K00346,83.04381633,1.296866116,0.592309794,2.189506451,0.02856005,0.083854884
K00347,80.66911808,1.26602105,0.238266787,5.313460043,1.08E-07,2.78E-06
K00348,84.54491336,1.378618494,0.479099417,2.877520712,0.004008136,0.018031994
K00349,82.71028091,1.346848606,0.409939436,3.285481918,0.001018081,0.006116316
