KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K09812,340.0942768,-9.654992556,2.045415381,-4.720308963,2.35E-06,3.37E-05
K09825,101.7755381,2.034427893,0.563998285,3.607152622,0.000309576,0.001628024
K09935,58.03285093,-7.108807596,2.24770577,-3.162694909,0.001563161,0.005744537
K09936,70.02576676,2.672422092,1.153285135,2.31722582,0.020491434,0.043790075
K09955,295.6306152,-9.552290752,2.088638645,-4.573453035,4.80E-06,5.85E-05
K09968,61.23866045,-7.261824408,2.451645384,-2.962020713,0.003056272,0.009765807
K09973,90.49202182,-7.968942276,2.269168356,-3.511833865,0.000445026,0.00216767
K10009,64.98693668,-6.051361611,2.277388278,-2.657149713,0.007880444,0.020417707
K10036,114.4192515,-6.860011476,2.278470488,-3.010796721,0.002605632,0.008562687
K10037,107.272925,-6.633664382,2.360667732,-2.810079662,0.004952924,0.014216584
K10038,63.91452925,-3.734753095,1.647643607,-2.266723871,0.023407099,0.048263272
K10039,50.10544797,-6.760011327,2.239464856,-3.01858335,0.002539595,0.008397928
K10040,66.26953856,-7.087127965,2.319901414,-3.054926353,0.002251158,0.007649385
K10117,196.3891779,-6.10410916,1.710458633,-3.568697333,0.000358761,0.001816901
K10118,169.1500241,-8.323447853,2.500520129,-3.328686602,0.000872565,0.003640941
K10119,282.190786,-6.705507993,1.677730414,-3.996773223,6.42E-05,0.00046185
K10206,172.6217831,-8.752321056,2.065661173,-4.237055511,2.26E-05,0.000202726
K10254,126.7609913,-5.169294652,1.495753548,-3.455980203,0.000548296,0.002569995
K10532,82.16956065,-7.908355462,2.318588836,-3.41084859,0.00064761,0.002891565
K10536,152.4777694,-8.678659391,2.463475357,-3.522933308,0.000426799,0.002106642
K10540,70.00570667,-7.258462119,2.261949255,-3.208941183,0.001332247,0.0050672
K10844,59.15722113,-6.974896339,2.546710896,-2.738786075,0.006166648,0.016988151
K10907,124.3939665,-8.087507233,2.13350713,-3.790710197,0.000150217,0.000900384
K10914,54.50291296,2.46263534,1.016879333,2.421757685,0.015445646,0.035205027
K11051,52.01882834,-6.912170564,2.134554966,-3.238225614,0.001202757,0.004685554
K11102,52.88291354,3.067636091,1.168671856,2.624890874,0.008667674,0.021993405
K11105,148.2427323,-8.636044673,2.090158758,-4.13176494,3.60E-05,0.000293145
K11176,79.41236597,-7.463955783,2.210308116,-3.376884756,0.000733118,0.003169983
K11358,89.44134709,-7.621889471,2.213964835,-3.442642516,0.00057606,0.00265548
K11392,212.6331181,-6.391819984,1.458028855,-4.383877565,1.17E-05,0.000120733
K11690,143.5887932,2.408025436,0.724776924,3.322436678,0.000892349,0.003694306
K11733,68.51501549,3.329939296,1.27134674,2.619221958,0.008813058,0.022316354
