KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K08151,104.6091284,-5.076089354,0.815650691,-6.223361804,4.87E-10,2.18E-08
K08152,222.4006401,-7.414767632,1.076308527,-6.889072644,5.62E-12,4.14E-10
K08153,140.4245107,-7.845031515,1.092693371,-7.179536112,6.99E-13,8.28E-11
K08161,284.2091984,-2.087953082,0.409602519,-5.097510359,3.44E-07,7.62E-06
K08311,122.1603001,-2.981192144,0.647325422,-4.605399451,4.12E-06,6.87E-05
K08963,53.19787574,-2.102657511,0.684851389,-3.070239097,0.002138875,0.011077328
K09142,81.99994029,-2.571610833,0.45587907,-5.640993414,1.69E-08,5.08E-07
K09799,70.49701919,-7.02279769,1.088998023,-6.448861742,1.13E-10,5.64E-09
K09962,68.76896846,-2.691241032,0.485965834,-5.537922303,3.06E-08,8.72E-07
K10441,187.2003366,-2.094890698,0.326211918,-6.42187052,1.35E-10,6.57E-09
K10830,66.10124353,-7.093942784,1.089790435,-6.509455906,7.54E-11,3.98E-09
K10917,111.2726124,-2.659383634,0.43324088,-6.138348791,8.34E-10,3.39E-08
K11041,395.1112823,-4.469307862,0.429730375,-10.40026053,2.47E-25,1.38E-22
K11616,110.4403588,-4.856226665,0.815475512,-5.955085829,2.60E-09,9.95E-08
K11617,109.3103954,-7.285167117,1.100804261,-6.618040444,3.64E-11,2.15E-09
K11618,109.6208048,-7.199855935,1.098457577,-6.554514332,5.58E-11,3.07E-09
K11733,223.9993801,-3.398071826,0.41607505,-8.166968494,3.16E-16,9.40E-14
K12296,113.2047275,-7.84196113,1.093494098,-7.171470924,7.42E-13,8.52E-11
K12556,110.1139185,-7.167442871,1.09510601,-6.544976288,5.95E-11,3.23E-09
K13252,125.3227934,-3.07779914,0.498737581,-6.171179509,6.78E-10,2.88E-08
K13530,123.305707,-7.530202442,1.091137831,-6.90123853,5.16E-12,3.95E-10
K13677,152.5795288,-4.096200465,0.580287926,-7.05891038,1.68E-12,1.64E-10
K13727,101.8361253,-4.763280871,0.683334719,-6.970640796,3.16E-12,2.68E-10
K14189,111.6000685,-7.671507682,1.096589143,-6.995790296,2.64E-12,2.34E-10
K14696,104.7892158,-7.110036513,1.107593555,-6.419355261,1.37E-10,6.60E-09
K14983,91.54631891,-4.559372849,0.65909289,-6.917648359,4.59E-12,3.59E-10
K16137,174.8392795,-7.6640006,1.086381353,-7.054613537,1.73E-12,1.65E-10
K16210,148.4754235,-8.118914475,1.089876864,-7.449386939,9.38E-14,1.36E-11
K16788,104.7997086,-5.993270944,1.075656007,-5.57173567,2.52E-08,7.24E-07
K16924,151.527381,-2.340480911,0.37966956,-6.16452083,7.07E-10,2.94E-08
K18476,108.7729672,-5.881693802,1.083927004,-5.426282196,5.75E-08,1.57E-06
K18891,154.4736624,-2.336799283,0.425212961,-5.495597497,3.89E-08,1.08E-06
K18892,155.9442267,-2.293204088,0.43382417,-5.286021956,1.25E-07,3.21E-06
K19267,118.9356971,-2.320888292,0.416231278,-5.575958402,2.46E-08,7.12E-07
K19285,88.35517776,-7.392867231,1.091068874,-6.775802525,1.24E-11,8.05E-10
K19337,138.8955009,-3.484315076,0.427039308,-8.159237354,3.37E-16,9.40E-14
K19577,135.7721033,-7.665704794,1.101089366,-6.961927912,3.36E-12,2.75E-10
K19965,67.48275446,-6.998792217,1.077434214,-6.495795407,8.26E-11,4.30E-09
K19972,63.81262296,-7.116720485,1.083515762,-6.568174397,5.09E-11,2.88E-09
K20073,111.2259087,-5.810411468,1.085283157,-5.353820735,8.61E-08,2.27E-06
K20345,130.0081182,-2.573278452,0.501458486,-5.131588205,2.87E-07,6.65E-06
K21478,84.96448488,-5.458230311,0.923857416,-5.908087348,3.46E-09,1.28E-07
K21498,50.29486446,2.111725268,0.677929301,3.114963855,0.001839675,0.009787369
K21562,513.7089351,-3.602748938,0.387296507,-9.302301651,1.37E-20,5.96E-18
K21739,328.0531078,-2.476066926,0.379629452,-6.522325679,6.92E-11,3.70E-09
K21977,123.1520221,-7.395623533,1.089623333,-6.787321187,1.14E-11,7.56E-10
K22103,118.6185759,-2.334959925,0.500557926,-4.664714722,3.09E-06,5.41E-05
K22457,125.127995,-7.407675328,1.088043829,-6.808250857,9.88E-12,7.01E-10
K22736,169.2502473,-2.216131668,0.319459976,-6.937118374,4.00E-12,3.19E-10
K23264,112.3383637,-2.086994238,0.479752692,-4.350145968,1.36E-05,0.000196948
K23265,116.9120812,-2.398607602,0.407943696,-5.879751602,4.11E-09,1.49E-07
K23269,113.0251574,-2.104861236,0.448097824,-4.697325283,2.64E-06,4.72E-05
