KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00595,56.92676309,-5.007959115,0.706922193,-7.084173008,1.40E-12,1.26E-11
K00598,50.81049088,-1.706314494,1.035320962,-1.648101948,0.099331753,0.133393979
K00600,374.9872034,-0.503949458,0.10390678,-4.850015165,1.23E-06,3.76E-06
K00602,402.3047094,-0.333660217,0.144716668,-2.305610139,0.021132426,0.032737543
K00603,38.66379854,-1.682067747,1.181258729,-1.423962173,0.154457422,0.200085858
K00604,379.7011388,-0.231236929,0.117790784,-1.963115625,0.04963274,0.071091293
K00605,124.5056755,-24.99301028,1.633020394,-15.30477535,7.10E-53,2.06E-50
K00606,138.3977886,-4.267409331,1.023784209,-4.168270317,3.07E-05,7.47E-05
K00609,373.097305,-0.569199908,0.138769909,-4.101753128,4.10E-05,9.75E-05
K00610,132.1492966,-6.391432487,0.665164958,-9.608793139,7.34E-22,3.32E-20
K00611,509.5944915,1.069577242,0.120694546,8.861852341,7.87E-19,2.37E-17
K00612,14.89409859,-7.831956831,1.067236872,-7.338536584,2.16E-13,2.37E-12
K00613,1.645100121,-4.747239832,1.293071867,-3.671288466,0.000241331,0.000501539
K00615,591.9638326,-1.25730964,0.233024755,-5.395605458,6.83E-08,2.58E-07
K00616,49.44635002,-3.324856236,0.644793555,-5.156466295,2.52E-07,8.65E-07
K00619,6.36337114,-7.267363017,1.333090746,-5.451514113,4.99E-08,1.94E-07
K00620,210.3907517,-0.270744149,0.302499468,-0.895023554,0.370774497,0.411128841
K00625,121.6630902,2.799663028,0.386848352,7.237107285,4.58E-13,4.57E-12
K00626,302.2842375,0.799528468,0.204142138,3.91652834,8.98E-05,0.000200754
K00627,165.1217026,2.514606319,0.326088556,7.711421553,1.24E-14,1.79E-13
K00631,1.279367216,4.892019033,4.221002651,1.158970851,0.246468067,0.295039656
K00632,7.335165733,0.198701276,1.319809651,0.15055298,0.880328355,0.89552922
K00633,33.15775039,-5.878846826,0.921786407,-6.377667084,1.80E-10,1.08E-09
K00634,21.30016791,-8.525099738,1.274679334,-6.688034795,2.26E-11,1.62E-10
K00635,1.625065998,2.106966633,2.272957775,0.926971304,0.353941434,0.394350978
K00639,76.45143521,-24.66022704,1.626402634,-15.16243674,6.27E-52,1.59E-49
K00640,467.3842503,-0.798011405,0.182684532,-4.368248342,1.25E-05,3.23E-05
K00641,62.19996269,-2.000109118,1.227540213,-1.629363418,NA,NA
K00645,295.5993449,-0.117596312,0.214689549,-0.54775052,0.583863218,0.623923233
K00647,18.30911514,-4.843281041,0.829034527,-5.842073984,5.16E-09,2.34E-08
K00648,408.3043237,-0.869790048,0.215662107,-4.033114868,5.50E-05,0.000128738
K00651,264.781252,-0.701047589,0.243514951,-2.878868777,0.003991044,0.006933159
K00652,132.8893245,-4.80589069,1.148496154,-4.184507431,2.86E-05,7.01E-05
K00655,417.3728104,-0.606769918,0.243110359,-2.495862047,0.012565146,0.020309072
K00656,340.7048928,0.108688296,0.209690564,0.518327071,0.604230089,0.642646601
K00657,169.6514793,0.466314003,0.213913523,2.179918303,0.029263518,0.043992678
K00658,7.417226956,-7.392911458,1.194738677,-6.187889955,6.10E-10,3.30E-09
K00661,985.508778,0.16699817,0.134280388,1.243652729,0.213627401,0.266460689
K00662,76.54476606,-3.045475582,0.93372489,-3.261641213,0.001107692,0.002090422
K00663,7.091456742,2.719028114,1.444367299,1.88250462,0.059767533,0.084038403
K00666,29.60494739,-2.809371582,0.62174632,-4.518517423,6.23E-06,1.69E-05
K00674,19.65860211,-0.811703213,0.638973547,-1.270323657,0.203969365,0.256301536
K00675,1.320111741,-0.352211424,1.2186213,-0.28902451,0.772562621,0.798085656
K00677,217.2906957,-5.419451077,1.220756901,-4.439418752,9.02E-06,2.38E-05
K00681,15.12555402,-4.572139222,1.292367033,-3.537802425,0.000403472,0.000812339
K00682,74.49324676,-5.453947112,0.986352948,-5.529407219,3.21E-08,1.29E-07
K00683,119.149757,-24.98943328,1.627906921,-15.35065239,3.51E-53,1.24E-50
K00684,46.03725594,-1.932098831,1.021312639,-1.891780006,0.058520298,0.082420197
K00687,109.9071805,2.232161158,0.335077424,6.661628024,2.71E-11,1.91E-10
K00688,454.7128001,-1.619914536,0.298882417,-5.419905767,5.96E-08,2.28E-07
K00690,45.83861878,-1.232065322,0.914019134,-1.347964474,0.177669809,0.227187095
K00691,147.2444322,1.366433871,0.335556306,4.072144818,4.66E-05,0.000109836
K00694,22.56584844,-0.027763232,1.028818138,-0.026985558,0.978471253,0.982253577
K00697,8.344913262,-7.612482718,1.165046633,-6.534058384,6.40E-11,4.15E-10
K00700,401.4555628,-1.034477453,0.2481956,-4.167992713,3.07E-05,7.48E-05
K00702,48.01760115,-5.439389355,1.035017342,-5.255360598,1.48E-07,5.27E-07
K00703,226.1714824,-0.52237346,0.272096832,-1.919807209,0.054882256,0.077733927
K00705,429.6981736,-1.375783063,0.342491819,-4.016980806,5.89E-05,0.000136929
K00712,180.8425141,1.15973945,0.291473865,3.978879724,6.92E-05,0.00015875
K00720,2.5049499,-2.481897914,1.696060295,-1.463331181,0.14337678,0.186683731
K00721,109.4044834,-7.155064303,0.650267387,-11.00326488,3.69E-28,2.94E-26
K00728,26.40077948,-5.640323272,0.960651137,-5.871354394,4.32E-09,1.98E-08
K00729,4.317639868,-6.68963098,1.259412953,-5.311705713,1.09E-07,3.97E-07
K00737,16.07250508,-8.25180986,1.131756408,-7.291153647,3.07E-13,3.22E-12
K00748,130.7777544,-5.023433994,1.20503969,-4.168687583,3.06E-05,7.47E-05
K00754,10.70255171,-7.072128408,1.22076759,-5.793181656,6.91E-09,3.04E-08
K00756,141.3043671,1.679878336,0.30575053,5.494277749,3.92E-08,1.55E-07
K00757,159.0740273,-4.509571643,1.100478549,-4.097827847,4.17E-05,9.91E-05
K00758,3.328376883,-1.320558664,1.723723132,-0.766108338,0.443611842,0.485048939
K00759,312.150336,0.057904888,0.159203068,0.363717164,0.716069225,0.745981907
K00760,521.5735309,-0.121769505,0.092307936,-1.319166166,0.187113567,0.237395958
K00761,272.0431902,0.213452682,0.195795365,1.090182511,0.275632756,0.320127758
K00762,393.6387667,-0.732288602,0.139490698,-5.249730722,1.52E-07,5.40E-07
K00763,305.5403349,-0.31311162,0.162999439,-1.920936791,0.054739677,0.077586048
K00764,595.0592361,-1.280920729,0.204750537,-6.2560067,3.95E-10,2.22E-09
K00765,253.5360172,-1.246112665,0.318611975,-3.911066633,9.19E-05,0.000204899
K00766,201.9805263,-0.321922839,0.312637391,-1.029700378,0.303150678,0.345341698
K00767,155.6001646,-6.952861031,0.977847982,-7.11037008,1.16E-12,1.06E-11
K00768,93.05491441,-5.508445001,0.923862429,-5.962408287,2.49E-09,1.20E-08
K00769,1.076730905,1.937532949,2.518198991,0.76941217,0.441648666,0.483387676
K00772,2.692154072,-6.084560985,1.48215146,-4.105222137,4.04E-05,9.62E-05
K00773,405.9536312,-0.170586975,0.096578501,-1.766303818,0.077344891,0.106111031
K00782,131.086318,1.668149258,0.34363769,4.85438387,1.21E-06,3.69E-06
K00783,419.5117433,-0.130076874,0.101585063,-1.280472444,0.20037903,0.252570777
K00784,405.6268615,0.031827369,0.18597235,0.17114033,0.864113425,0.881903358
K00788,271.1089684,-0.320810388,0.339170079,-0.945868778,0.34421552,0.385358328
K00789,476.9668726,-0.734205215,0.121858377,-6.025069694,1.69E-09,8.46E-09
K00790,581.0093488,0.117933357,0.055667721,2.118523165,0.034130785,0.050733767
K00791,469.1761754,-0.857667353,0.135447378,-6.332107438,2.42E-10,1.42E-09
K00793,231.1555058,-0.536135857,0.333355789,-1.608299226,0.10776966,0.144028608
K00794,239.8745631,-0.776076953,0.346883553,-2.237283796,0.025267798,0.038483926
K00795,3.467743915,-4.218441994,1.496571918,-2.81873657,0.004821307,0.008272947
K00796,264.1207884,-0.268870201,0.280041936,-0.96010692,0.337001406,0.378457841
K00797,37.04691854,-8.138658173,1.27582665,-6.379125389,1.78E-10,1.07E-09
K00798,226.269063,0.135914364,0.620224043,0.219137529,0.826542917,0.847816543
K00799,13.45932386,6.934194702,1.193913665,5.807953207,6.32E-09,2.81E-08
K00800,371.7112005,-0.518627297,0.123210598,-4.209275068,2.56E-05,6.31E-05
K00801,17.82074683,-19.2168905,4.297060852,-4.472101086,NA,NA
K00805,32.68723642,8.991510871,2.334491593,3.85159274,0.000117352,0.000256885
K00806,356.9722851,-0.202517649,0.189754954,-1.067258826,0.285854975,0.329739068
K00809,5.80149308,-5.640165888,1.184247474,-4.762658154,1.91E-06,5.66E-06
K00812,290.0740776,0.156638111,0.257331993,0.608700492,0.542722981,0.582717622
K00817,259.696437,-1.438417201,0.309317366,-4.650295644,3.31E-06,9.42E-06
K00819,8.630277839,-7.642595439,1.156475672,-6.60852245,3.88E-11,2.66E-10
K00820,320.2080964,-0.292121892,0.16126931,-1.811391713,0.070080238,0.096995631
K00821,146.0610205,-1.614150526,0.794972425,-2.030448446,0.042310977,0.06162455
K00824,11.12854863,0.792754896,1.322951657,0.599231946,0.549018222,0.588854637
K00826,356.2177332,-0.615649781,0.152310112,-4.042080807,5.30E-05,0.000124342
K00831,312.5540747,-0.904503276,0.239136851,-3.782366755,0.000155344,0.00033253
K00833,127.6692356,-4.512067658,1.000554045,-4.509569154,6.50E-06,1.76E-05
K00835,17.25988626,-18.67933392,4.301951482,-4.342060574,NA,NA
K00836,1.501080931,2.389150505,2.291430648,1.042645784,0.297112376,0.340118786
K00839,29.3101896,8.847130073,2.317337369,3.81779977,0.000134647,0.000292383
K00841,160.2389934,2.213464808,0.345562753,6.405391756,1.50E-10,9.14E-10
K00844,6.531760585,-7.169132908,1.174424879,-6.104377589,1.03E-09,5.37E-09
