KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K01734,190.6554757,-3.042089449,0.802011448,-3.793074843,0.000148793,0.000278766
K01735,277.0009658,-4.042063425,0.638123833,-6.334293147,2.38E-10,1.02E-09
K01737,245.3549085,-3.418793989,0.744081029,-4.59465281,4.33E-06,9.96E-06
K01739,73.25996742,2.896116386,0.598334616,4.840295558,1.30E-06,3.23E-06
K01740,377.777899,-7.946716731,0.571308634,-13.90967379,5.53E-44,1.19E-41
K01744,60.26116442,-5.682825813,0.749959277,-7.577512524,3.52E-14,2.99E-13
K01749,71.49484086,-5.937792086,0.81037753,-7.327192407,2.35E-13,1.72E-12
K01754,246.3018016,-2.576664694,0.704532095,-3.657270848,0.000254915,0.000462741
K01760,61.66496437,3.293128113,0.73393845,4.486926819,7.23E-06,1.61E-05
K01770,263.3230114,-7.519349537,0.574427689,-13.09015857,3.75E-39,6.38E-37
K01772,71.6590228,3.909470365,0.487192767,8.024483589,1.02E-15,1.21E-14
K01787,68.46581249,-9.344207611,1.231602306,-7.58703322,3.27E-14,2.81E-13
K01790,313.6998862,-4.247190897,0.597949936,-7.10292056,1.22E-12,7.84E-12
K01798,148.6177179,-10.46280225,1.360806225,-7.688678999,1.49E-14,1.40E-13
K01808,313.7664843,-7.381984661,0.504054206,-14.64521985,1.45E-48,4.55E-46
K01811,316.569361,-11.35740644,1.207748352,-9.403785502,5.26E-21,1.74E-19
K01813,77.68678519,-8.344247421,1.198070464,-6.964738444,3.29E-12,1.93E-11
K01814,118.8908447,-9.882108881,1.234717751,-8.003536735,1.21E-15,1.42E-14
K01815,144.1844037,-2.985634327,0.777515558,-3.839967309,0.000123051,0.000233425
K01817,80.52940563,-6.115653251,0.678586213,-9.012345281,2.02E-19,4.85E-18
K01818,65.62273352,-9.191973007,1.202322133,-7.645183228,2.09E-14,1.91E-13
K01845,80.42471051,-4.425012755,0.587042748,-7.537803286,4.78E-14,3.95E-13
K01847,143.9573906,-10.40326662,1.363271828,-7.631102182,2.33E-14,2.09E-13
K01854,269.7338008,-3.58736604,0.583352968,-6.149563368,7.77E-10,3.10E-09
K01858,147.3199024,-10.41138564,1.224465495,-8.502800351,1.85E-17,3.08E-16
K01878,64.75548194,2.754531239,0.56236671,4.898105076,9.68E-07,2.45E-06
K01879,64.05555753,2.746911727,0.529539226,5.187362131,2.13E-07,6.05E-07
K01880,304.7581172,-8.268463524,0.667559462,-12.3861079,3.11E-35,3.85E-33
K01886,241.2613893,-11.04481346,1.191368448,-9.27069496,1.85E-20,5.52E-19
K01894,112.4316169,-9.808993504,1.207614673,-8.122618685,4.56E-16,5.88E-15
K01897,153.3005924,-9.259637535,1.211787835,-7.641302602,2.15E-14,1.96E-13
K01911,66.26480054,3.595338544,0.833876785,4.31159448,1.62E-05,3.43E-05
K01912,179.3195392,-9.608186921,1.25952387,-7.628427814,2.38E-14,2.13E-13
K01916,82.64471325,2.63898345,0.611293987,4.317044673,1.58E-05,3.35E-05
K01918,193.4159103,-7.03907055,0.642704025,-10.95227396,6.48E-28,4.34E-26
K01928,298.5607189,-7.942325153,0.606900612,-13.08669821,3.92E-39,6.41E-37
K01935,160.206805,-10.45543465,1.244984839,-8.398041746,4.54E-17,7.14E-16
K01950,189.6912079,-10.71184594,1.1891133,-9.008263501,2.09E-19,4.98E-18
K01952,280.2926815,-10.29097063,1.184460518,-8.688318841,3.68E-18,6.84E-17
K01966,156.9693889,-10.60508302,1.342362807,-7.900310532,2.78E-15,3.08E-14
K01991,359.8303414,-10.78798601,1.405224539,-7.677054959,1.63E-14,1.52E-13
K01992,553.5309976,-3.660355666,0.51455051,-7.113695532,1.13E-12,7.35E-12
K01993,187.9349333,-8.866058002,1.232827508,-7.191645177,6.40E-13,4.35E-12
K02000,57.67171926,5.306771872,0.771621506,6.87742868,6.09E-12,3.41E-11
K02001,60.21157459,5.377768046,0.817608037,6.577440293,4.79E-11,2.28E-10
K02002,67.76814256,5.303431268,0.714039344,7.427365607,1.11E-13,8.58E-13
K02005,198.3361696,-9.821168002,1.243756795,-7.896373341,2.87E-15,3.15E-14
K02006,66.1380149,-9.216379248,1.205095125,-7.647843771,2.04E-14,1.88E-13
K02008,68.3314956,-9.248809596,1.207333071,-7.660528664,1.85E-14,1.72E-13
K02014,796.6692418,-9.470105715,0.923656689,-10.25284159,1.15E-24,5.59E-23
K02065,147.2668792,-10.42367494,1.34400949,-7.75565576,8.79E-15,8.85E-14
K02066,169.1737495,-9.653809767,1.357372848,-7.11212824,1.14E-12,7.39E-12
K02067,166.540064,-8.82803257,1.203608739,-7.334636484,2.22E-13,1.64E-12
K02076,67.87510376,4.195436798,0.594605444,7.055833145,1.72E-12,1.07E-11
K02082,86.98288175,2.608481983,0.744294776,3.50463562,0.000457233,0.000798789
K02116,80.0379218,-9.471101397,1.241211938,-7.630527153,2.34E-14,2.10E-13
K02169,96.61657171,-8.789666182,1.469350275,-5.982008738,2.20E-09,8.31E-09
K02172,894.8432151,-12.74274731,1.273677039,-10.00469265,1.45E-23,6.60E-22
K02188,55.88074017,-8.910415612,1.233875653,-7.221485887,5.14E-13,3.53E-12
K02189,55.34563792,-8.906209991,1.229212576,-7.245459542,4.31E-13,2.99E-12
K02190,80.40459353,-9.488176872,1.222120977,-7.763696925,8.25E-15,8.33E-14
K02199,256.0935418,-6.056506998,0.487630536,-12.42027838,2.03E-35,2.59E-33
K02217,206.9812487,-9.917747904,1.22799041,-8.076405013,6.67E-16,8.24E-15
K02224,67.62553319,-9.153990769,1.230678711,-7.438164555,1.02E-13,7.93E-13
K02227,102.3466789,-9.68392357,1.218493776,-7.947454277,1.90E-15,2.18E-14
K02231,125.1199142,-9.98465978,1.199555716,-8.323631532,8.53E-17,1.26E-15
K02232,105.055072,-9.747253511,1.224428694,-7.960654267,1.71E-15,1.98E-14
K02233,99.7688226,-9.673516258,1.207938223,-8.008287238,1.16E-15,1.37E-14
K02241,53.84053598,-8.745952209,1.33126184,-6.56967093,5.04E-11,2.39E-10
K02243,72.74016235,2.600137086,0.495243396,5.250220613,1.52E-07,4.45E-07
K02244,79.2869861,2.633447485,0.507225778,5.191864454,2.08E-07,5.93E-07
K02245,95.14716374,2.393252058,0.487297834,4.911271694,9.05E-07,2.30E-06
K02246,76.10872928,2.779340595,0.548197906,5.06995843,3.98E-07,1.08E-06
K02248,80.45654538,2.64909226,0.501995315,5.277125464,1.31E-07,3.86E-07
K02279,63.39774432,-8.83553823,1.345002973,-6.569158884,5.06E-11,2.39E-10
K02283,91.00943303,-9.451119528,1.310023445,-7.21446594,5.41E-13,3.70E-12
K02303,81.08436649,-6.622248074,0.93438145,-7.087306877,1.37E-12,8.72E-12
K02304,64.54543858,-7.7696698,1.292761384,-6.010134503,1.85E-09,7.10E-09
K02315,349.7775277,-8.817634059,0.974113885,-9.051953984,1.40E-19,3.57E-18
K02334,90.22176105,-9.357541744,1.329174949,-7.040112928,1.92E-12,1.19E-11
K02371,100.44108,-9.736135838,1.267830213,-7.679368847,1.60E-14,1.50E-13
