KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K01270,213.5017768,-3.438123583,0.840423816,-4.090940211,4.30E-05,0.000250925
K01277,101.419023,-9.698425572,1.230703555,-7.88039129,3.26E-15,3.09E-13
K01278,155.7742171,-10.56258834,1.249832219,-8.451205033,2.88E-17,5.58E-15
K01284,208.2107995,-10.73413497,1.226623534,-8.750961216,2.12E-18,6.14E-16
K01303,111.0810736,-4.448717489,1.137871437,-3.909683771,9.24E-05,0.000488524
K01322,56.06487228,-8.282807305,1.221032851,-6.78344346,1.17E-11,3.82E-10
K01428,53.43136114,-2.652797225,0.733559279,-3.616336542,0.000298802,0.001386563
K01429,51.19046939,-2.527982421,0.635352854,-3.97886372,6.92E-05,0.000381413
K01449,201.6591661,-2.299647454,0.856562074,-2.684741157,0.0072586,0.021196988
K01468,91.69786747,-2.694967137,1.043903275,-2.58162533,0.009833628,0.027267188
K01485,142.0014144,3.628164897,0.809452093,4.482247843,7.39E-06,5.56E-05
K01531,134.8810032,2.554867342,0.486918848,5.247008522,1.55E-07,1.98E-06
K01546,156.6778297,2.050040852,0.446840836,4.587854749,4.48E-06,3.66E-05
K01548,152.8422317,2.0183956,0.453569224,4.450027672,8.59E-06,6.30E-05
K01577,61.0183737,-7.889505709,1.255631701,-6.28329605,3.31E-10,7.79E-09
K01604,104.1982558,-9.74416149,1.230113291,-7.921352901,2.35E-15,2.58E-13
K01610,201.9092602,-3.449592203,0.702165793,-4.912788744,8.98E-07,9.24E-06
K01628,54.01468597,-2.018775336,0.783797148,-2.575634962,0.010005622,0.027612255
K01673,116.9763667,-4.187585571,0.614604642,-6.813462326,9.53E-12,3.21E-10
K01681,117.1749339,2.268913914,0.440104221,5.155401392,2.53E-07,3.11E-06
K01709,69.25874136,-2.825243387,0.781068698,-3.617150956,0.000297864,0.001383789
K01712,91.00438726,-2.907260436,1.038944835,-2.798281813,0.005137527,0.015773448
K01727,59.99196136,7.101193312,1.342366762,5.290054485,1.22E-07,1.61E-06
K01798,101.8200829,-9.696095562,1.230869712,-7.877434524,3.34E-15,3.09E-13
K01804,129.3470237,-2.726723697,1.089516177,-2.502692255,0.012325266,0.033005407
K01858,91.6226702,-8.982440839,1.209645618,-7.425679641,1.12E-13,6.33E-12
K01897,78.92820285,-7.447299147,1.19565832,-6.228618176,4.71E-10,1.06E-08
K01912,171.6214776,-2.487824017,0.882063626,-2.820458687,0.004795505,0.014869357
K01950,151.27887,-3.198313609,0.621915723,-5.142680096,2.71E-07,3.28E-06
K01966,124.5686699,-10.184278,1.284336119,-7.929604917,2.20E-15,2.48E-13
K02116,68.74567916,-3.43723607,0.775135674,-4.434367022,9.23E-06,6.68E-05
K02121,55.63084019,-2.362908773,0.854040994,-2.766739291,0.005662001,0.017125027
K02169,63.44981461,-8.863241078,1.264332355,-7.010214557,2.38E-12,9.48E-11
K02171,934.4348129,-2.186227985,0.281786962,-7.758442639,8.60E-15,6.72E-13
K02172,572.4347355,-2.884673067,1.181420905,-2.441698005,0.014618369,0.03819002
K02188,54.75223927,-3.101110375,0.786785411,-3.941494504,8.10E-05,0.000434829
K02189,56.38462403,-3.055260024,0.762870214,-4.004953884,6.20E-05,0.000347279
K02190,101.3654873,-3.395435908,0.845863535,-4.01416513,5.97E-05,0.000335878
K02199,241.5424937,-6.612683337,0.677763617,-9.756621877,1.73E-22,1.00E-19
K02224,68.49385964,-2.949218122,0.849657381,-3.4710675,0.000518394,0.002225206
K02283,70.59401529,-2.501914506,0.822195504,-3.042967873,0.002342573,0.008035916
K02381,72.02018457,3.89814851,1.116035091,3.492854786,0.000477886,0.00207988
K02387,73.97194303,-2.751585492,1.041229147,-2.642632028,0.008226439,0.023549629
K02388,73.60859717,-2.641350919,1.042491281,-2.533691138,0.011286817,0.030636407
K02389,71.07847416,-2.831576188,1.065631977,-2.657180198,0.007879731,0.022747109
K02406,379.2820669,-3.174671311,1.01827736,-3.117688201,0.001822755,0.006528194
K02408,76.02552168,-2.871657351,1.069414481,-2.68526133,0.007247312,0.021179239
K02409,72.97263767,-2.709223608,1.050170453,-2.579794165,0.009885922,0.027337601
K02410,82.43860206,-2.840906395,1.14535553,-2.480370785,0.013124582,0.034847438
K02416,79.93787523,-2.774303604,1.161186409,-2.389197447,0.016885225,0.04316883
K02417,75.26066706,-2.491278987,1.040728298,-2.393784231,0.016675555,0.042659618
K02418,76.20816727,-2.713834318,1.12031918,-2.422376021,0.015419386,0.040025418
K02419,75.90262774,-2.527881779,1.080978391,-2.338512776,0.019360664,0.048135228
K02420,76.99084466,-2.660941214,0.943881167,-2.81914854,0.004815123,0.014907445
K02421,72.59844763,-2.891148372,1.049509106,-2.754762542,0.005873475,0.017659522
K02474,116.1302652,-2.538250106,1.046666554,-2.42507998,0.015305015,0.039779338
K02488,61.88558259,-2.117766889,0.866776271,-2.443268188,0.014554917,0.038069843
K02556,73.0150175,-2.785596001,1.097004157,-2.539275701,0.011108225,0.030325677
K02557,137.1478741,-3.214280608,0.999961488,-3.2144044,0.001307154,0.004946205
K02781,81.51497836,2.426836753,1.032061297,2.351446333,0.018700587,0.046866761
K02821,73.99759502,2.337055551,0.809640616,2.886534474,0.003895101,0.012506781
K02822,112.819286,2.335210423,0.910618371,2.564422701,0.01033476,0.028378864
K03088,3007.537309,-2.307411281,0.506499072,-4.555608113,5.22E-06,4.14E-05
K03187,52.93077945,-2.766149972,0.651407327,-4.246421335,2.17E-05,0.000138831
K03188,53.76910853,-3.119698902,0.690809308,-4.516005891,6.30E-06,4.83E-05
K03189,54.17723109,-2.882107873,0.599565454,-4.806994559,1.53E-06,1.48E-05
K03205,319.9187435,-2.096359824,0.815376559,-2.571032733,0.010139574,0.02790614
K03270,80.97019346,-8.709398239,1.230315294,-7.078996972,1.45E-12,5.96E-11
K03286,135.8104607,-8.8888851,1.318263215,-6.742875776,1.55E-11,4.89E-10
K03313,112.3965008,-4.201562092,0.80701475,-5.206301486,1.93E-07,2.42E-06
K03337,57.96059112,2.086335081,0.89486245,2.331458966,0.019729171,0.048872079
K03406,1016.603011,-3.034992201,0.872681688,-3.477776884,0.000505591,0.002179455
K03407,89.29156144,-2.563771666,1.061908465,-2.414305706,0.015765229,0.040792906
K03408,67.94143357,-3.476377454,0.737904573,-4.711147729,2.46E-06,2.19E-05
K03412,93.79530238,-2.697265103,1.032567578,-2.612192326,0.008996363,0.025306731
K03415,76.8634278,-3.174567225,0.91365632,-3.474574798,0.000511664,0.002200966
K03426,67.71806398,-3.493462717,0.662954389,-5.269537051,1.37E-07,1.78E-06
K03465,62.27247971,-3.14875293,0.800040554,-3.935741651,8.29E-05,0.000444205
K03469,214.9968223,-3.487559783,0.517377171,-6.740845905,1.57E-11,4.92E-10
K03471,202.611491,2.170684739,0.219946996,9.869126542,5.67E-23,4.61E-20
K03473,98.27404448,-9.425248432,1.249241074,-7.544779491,4.53E-14,2.75E-12
K03475,109.0448106,2.567973184,0.923395553,2.781010994,0.00541899,0.016438952
K03543,68.7301402,-9.281327228,1.589925961,-5.83758455,5.30E-09,9.74E-08
K03548,107.9442237,2.084556101,0.420833759,4.953395623,7.29E-07,7.76E-06
K03558,170.017987,-2.7472105,0.667367748,-4.11648676,3.85E-05,0.000227955
K03563,130.4994832,-3.219216675,0.946592304,-3.400848138,0.000671771,0.002792179
K03594,63.97288899,-2.75704198,0.823471126,-3.348073652,0.000813754,0.003307909
K03606,89.93754406,-2.8540457,0.696725659,-4.096369444,4.20E-05,0.000245468
K03612,130.5250204,-3.019553321,0.801356306,-3.76805336,0.000164526,0.0008186
K03616,138.877449,-2.601804137,0.861602885,-3.019725424,0.002530039,0.008606368
K03634,81.64586999,-9.483479427,1.288332482,-7.3610497,1.82E-13,8.94E-12
K03640,86.50906876,-9.308167962,1.241366024,-7.498326668,6.46E-14,3.86E-12
K03668,223.2993421,-10.62048964,1.329226183,-7.989979268,1.35E-15,1.66E-13
K03709,130.7444728,2.339975366,0.358457968,6.527893289,6.67E-11,1.86E-09
K03718,184.9532683,-10.60437292,1.232422728,-8.604493152,7.67E-18,1.95E-15
K03719,146.952279,-4.089141548,0.728729898,-5.611326717,2.01E-08,3.18E-07
K03733,75.71630488,2.575793603,0.86381064,2.981896128,0.002864692,0.009605717
K03767,99.65991688,3.160356832,1.012880993,3.120165994,0.001807492,0.006490683
K03770,89.89803724,-4.346638199,0.761627819,-5.707037076,1.15E-08,1.93E-07
K03771,166.7840581,-10.31792758,1.255485751,-8.218275332,2.06E-16,3.11E-14
K03772,190.4030469,-10.52661271,1.341387778,-7.847553767,4.24E-15,3.75E-13
K03773,85.43313283,-9.68705771,1.245925273,-7.774990941,7.55E-15,6.01E-13
K03775,76.4897388,-9.680431238,1.270881678,-7.617098748,2.59E-14,1.70E-12
K03786,183.5757883,-3.311310421,0.72218494,-4.585128043,4.54E-06,3.69E-05
K03787,123.5892194,-4.700226785,0.71650448,-6.559940541,5.38E-11,1.53E-09
K03803,78.85169298,-2.661386406,0.732241437,-3.63457498,0.000278439,0.001303981
K03839,67.32270813,-8.849367217,1.22970155,-7.196353633,6.18E-13,2.70E-11
K04061,60.70239375,-2.365425539,0.862078139,-2.743864425,0.006072061,0.018175941
K04062,78.87175755,-9.199676105,1.248963107,-7.365850962,1.76E-13,8.73E-12
K04516,101.6765487,-9.673291131,1.227144792,-7.88276265,3.20E-15,3.09E-13
K04749,89.08566642,-2.606535691,0.879182158,-2.964727693,0.00302951,0.010085959
K04750,173.8841467,2.564512198,0.504894207,5.079306045,3.79E-07,4.30E-06
K04757,127.990175,-2.242070587,0.810714976,-2.765547269,0.005682737,0.017150211
K04769,83.37192654,-2.070463468,0.866767555,-2.388718238,0.016907263,0.043186502
K04773,121.7015755,-4.779391285,0.900269096,-5.308847441,1.10E-07,1.46E-06
K05349,765.1398247,-2.523776949,0.82372125,-3.063872577,0.00218492,0.00757824
K05362,125.0394192,2.075884466,0.44541335,4.660579808,3.15E-06,2.69E-05
K05568,60.24930491,-3.433634718,0.821902891,-4.177664727,2.95E-05,0.00018306
K05601,81.12842877,-3.209986569,0.734281647,-4.371601257,1.23E-05,8.59E-05
K05776,62.32408213,-9.135662689,1.233080727,-7.408811518,1.27E-13,6.64E-12
K05795,110.6401535,-3.036013927,1.098417481,-2.763989083,0.005709945,0.017218788
K05807,108.9943285,-9.804961573,1.256636797,-7.80254215,6.07E-15,4.93E-13
K05837,129.4779925,-4.008370634,0.93175406,-4.301962082,1.69E-05,0.000112586
K05910,58.35902466,4.447367601,1.123253942,3.959360779,7.52E-05,0.00040786
K05934,50.11414903,-2.936669127,0.864630882,-3.396442562,0.000682679,0.002834616
K05936,54.5898008,-3.839305324,0.775154878,-4.952952542,7.31E-07,7.76E-06
K06006,91.93091148,-9.0183903,1.218356052,-7.402097512,1.34E-13,6.81E-12
K06020,109.1474986,-9.770583958,1.193996314,-8.183093905,2.77E-16,3.88E-14
K06042,55.35668933,-3.465946675,0.834572631,-4.152959907,3.28E-05,0.000199423
K06076,132.5097214,-10.11754508,1.290598899,-7.839418652,4.53E-15,3.91E-13
K06133,180.8534161,-2.893448985,0.587729122,-4.923099569,8.52E-07,8.83E-06
K06181,85.54045091,2.534966505,0.583890309,4.341511523,1.42E-05,9.65E-05
K06298,57.36454476,-2.355688991,0.888396332,-2.651619449,0.008010677,0.023045579
K06317,62.15736607,-2.616149664,0.851465724,-3.072524929,0.002122561,0.007380847
K06320,100.9727567,-8.145796174,0.882074058,-9.234821155,2.59E-20,9.24E-18
K06330,69.84717062,-3.372526988,0.29040849,-11.61304544,3.54E-31,1.44E-27
K06373,139.9382235,-2.186522307,0.887029819,-2.464993013,0.013701592,0.036190366
K06374,143.75032,-2.307381349,0.862283159,-2.675897499,0.007452944,0.021655622
K06381,196.5640165,-2.703388064,1.014162002,-2.665637303,0.007684255,0.022232381
K06382,78.77427847,-2.071452382,0.890600389,-2.325905545,0.02002359,0.049510884
K06385,75.61621471,-2.150322402,0.903606965,-2.379709857,0.017326274,0.044019566
K06412,139.2662745,-2.835425099,0.999682237,-2.836326379,0.004563578,0.014302965
K06421,72.5213671,-2.179963599,0.92594982,-2.354299933,0.01855763,0.046565906
K06871,725.9845619,-2.250286149,0.848221803,-2.652945421,0.007979277,0.022987783
K06878,100.5667592,-4.342420562,0.41808334,-10.3864951,2.86E-25,2.90E-22
K06896,73.38508505,2.15376528,0.884684172,2.434501879,0.014912302,0.038882944
K06905,58.36916865,-3.051186699,0.913247659,-3.341028764,0.000834686,0.003389608
K06915,87.07499865,-2.427198852,0.699367594,-3.470562367,0.00051937,0.002227044
K06921,448.8846055,-5.000805122,0.706853511,-7.074740446,1.50E-12,6.07E-11
K06926,449.3152571,-2.262290819,0.508472023,-4.449194288,8.62E-06,6.31E-05
K06972,65.96692682,-2.350251295,0.868606179,-2.705773172,0.006814557,0.020090249
K06998,87.71623333,3.045238804,0.732939809,4.154827949,3.26E-05,0.000198394
K07000,52.71863826,-8.334934977,1.299140706,-6.415729211,1.40E-10,3.63E-09
K07023,69.13541861,-2.002246972,0.818520898,-2.446176972,0.014438011,0.037889293
K07054,74.40733052,-3.607614426,1.098520056,-3.284067874,0.001023203,0.004038174
K07074,52.18556436,-2.599484812,0.843440439,-3.082001635,0.002056137,0.007205342
K07075,222.2505975,-5.282527241,0.855003366,-6.178370112,6.48E-10,1.44E-08
K07079,361.087997,-2.415431661,0.642735466,-3.758049443,0.000171243,0.000846841
K07104,69.91951123,9.241630788,1.830278066,5.049304233,4.43E-07,4.90E-06
K07146,100.2257909,2.155723021,0.465830923,4.627694121,3.70E-06,3.11E-05
K07150,51.09590462,-2.248961117,0.79650047,-2.823552781,0.004749461,0.014771658
K07165,611.6869985,-12.95500369,1.379005519,-9.394453837,5.75E-21,2.60E-18
K07217,52.36965472,-4.468602268,1.146492855,-3.897627664,9.71E-05,0.000510171
K07259,109.6329079,-8.718694997,1.207983692,-7.217560183,5.29E-13,2.36E-11
K07322,151.9611552,-10.08613209,1.213361662,-8.312552153,9.37E-17,1.52E-14
K07386,162.3824985,-4.428781617,0.987341069,-4.485564064,7.27E-06,5.48E-05
K07387,115.3736278,-9.650107556,1.212350082,-7.959835779,1.72E-15,2.06E-13
K07448,173.5128131,-2.94752815,0.663741924,-4.440774409,8.96E-06,6.52E-05
K07452,115.9718076,-2.602424975,1.060107821,-2.454868198,0.014093625,0.037033346
K07458,154.6160254,-3.746584042,0.405951488,-9.229142275,2.73E-20,9.24E-18
K07492,1137.520175,-4.677703089,0.980253514,-4.771931976,1.82E-06,1.72E-05
K07494,484.8913574,-2.928151937,1.081518828,-2.707444256,0.006780346,0.0200306
K07495,2313.119532,-5.036298552,0.616997539,-8.162590993,3.28E-16,4.44E-14
K07552,70.41276361,-3.201962487,1.087395789,-2.944615493,0.003233562,0.010677848
K07706,823.1567498,-2.135077548,0.847056106,-2.520585746,0.011715969,0.031644793
K07733,174.9833797,-7.742350455,0.966435456,-8.011244216,1.14E-15,1.44E-13
K07736,60.68669915,-2.793693671,0.841518972,-3.319822563,0.000900747,0.00361653
K07793,71.00488279,-2.085148501,0.874038901,-2.385647251,0.017049096,0.043478402
K07794,60.97547123,-2.150064648,0.860860997,-2.497574702,0.012504612,0.033381466
K07800,63.98965963,-2.221801667,0.811387854,-2.738273262,0.006176273,0.018460699
K07814,164.2892084,-2.572232546,0.719149372,-3.576770899,0.000347865,0.001572937
K08138,60.04201722,-8.554851498,1.246447345,-6.863387795,6.72E-12,2.36E-10
K08156,64.68394629,-8.133325893,1.190124249,-6.834014098,8.26E-12,2.82E-10
K08191,64.62593261,-9.055786175,1.302729274,-6.951395318,3.62E-12,1.35E-10
K08218,134.2546126,-10.17019208,1.320863198,-7.699655874,1.36E-14,9.90E-13
K08223,80.72481881,-9.431202024,1.305109241,-7.226369817,4.96E-13,2.24E-11
K08289,103.9682896,-9.554761449,1.219224859,-7.836750849,4.62E-15,3.92E-13
K08307,186.0238447,-10.68477381,1.246729166,-8.570244525,1.03E-17,2.21E-15
K08311,122.1603001,2.764269041,0.605773702,4.563204103,5.04E-06,4.01E-05
K08676,159.6791226,-10.49839214,1.238890806,-8.474025386,2.37E-17,4.82E-15
K08679,83.6488093,-4.338838382,0.646442925,-6.711866146,1.92E-11,5.87E-10
K08963,53.19787574,-3.026571022,0.764208111,-3.960401593,7.48E-05,0.000406835
K08978,114.3002078,-2.360855818,0.832678231,-2.83525584,0.0045789,0.01432889
K09132,61.79617749,-5.825253822,0.621872684,-9.367277213,7.44E-21,3.03E-18
K09144,97.31339071,-2.259985199,0.697346528,-3.240835234,0.0011918,0.004570442
K09607,126.8306177,-9.530897138,1.206098055,-7.902257283,2.74E-15,2.85E-13
K09684,131.0639617,3.499065633,1.113319897,3.142911253,0.001672765,0.006071243
K09749,89.93570545,-3.542304948,0.848435893,-4.175100295,2.98E-05,0.000184852
K09773,81.23800273,2.530649174,0.915067423,2.765533021,0.005682985,0.017150211
K09774,97.10444984,-9.679341913,1.2555472,-7.709261677,1.27E-14,9.53E-13
K09777,59.20083085,-2.629878924,0.851642759,-3.088007145,0.002015036,0.007085746
K09780,151.5677465,-3.949129063,0.724427509,-5.451379208,5.00E-08,7.28E-07
K09789,93.42610067,-9.514754692,1.227969242,-7.74836565,9.31E-15,7.14E-13
K09797,96.79208191,-9.274160626,1.225009542,-7.570684394,3.71E-14,2.29E-12
K09800,138.7545996,-10.21342781,1.269918791,-8.042583416,8.80E-16,1.15E-13
K09803,51.96654979,-3.291023618,1.155211737,-2.84884884,0.004387772,0.013837311
K09810,111.8665027,-9.824139202,1.25899561,-7.803156046,6.04E-15,4.93E-13
K09955,216.2667992,-2.470574552,0.849108459,-2.909610104,0.003618799,0.011740158
K09973,67.26873029,-3.288866821,1.182497642,-2.78128827,0.005414364,0.016437183
K11085,104.8723698,-9.542223302,1.243212795,-7.675454549,1.65E-14,1.14E-12
K11105,97.45955882,-3.008608193,0.637914375,-4.716319792,2.40E-06,2.15E-05
K11176,67.03922983,-2.434347534,0.83537653,-2.914072212,0.003567474,0.011582892
K11358,71.81121623,-2.605567153,0.787345847,-3.309304496,0.000935281,0.003723718
K11618,109.6208048,2.074706532,0.451226399,4.597928081,4.27E-06,3.51E-05
K12340,247.6951067,-11.03223967,1.272017454,-8.673025393,4.21E-18,1.14E-15
K12452,53.11612741,-2.339997224,0.673711336,-3.473293527,0.000514113,0.002209163
K12524,68.99813633,-9.206025921,1.252269109,-7.351475695,1.96E-13,9.49E-12
K12556,110.1139185,2.058200733,0.441369532,4.66321435,3.11E-06,2.67E-05
K12994,87.93954003,-8.528855818,1.229243109,-6.938298664,3.97E-12,1.45E-10
K12998,69.36423473,-4.475684852,0.511216016,-8.754977767,2.04E-18,6.14E-16
K13043,74.71038127,-9.265072044,1.27577662,-7.262299607,3.81E-13,1.74E-11
K13378,91.60914683,-9.381720518,1.265816791,-7.411594302,1.25E-13,6.61E-12
K13444,102.420603,-5.295873511,1.315437417,-4.025941061,5.67E-05,0.000320835
K13532,86.28763234,-9.257297712,1.221836904,-7.576541254,3.55E-14,2.22E-12
K13626,70.69847673,-3.345712631,0.925455274,-3.615207267,0.000300107,0.001391034
K13936,110.8208299,-2.128205349,0.679190968,-3.133441773,0.001727692,0.006253845
K13990,51.91111319,-8.440780053,1.207983678,-6.987495116,2.80E-12,1.09E-10
K14205,77.71891434,3.333252342,1.051840556,3.168971119,0.001529796,0.005663589
K14623,80.95146326,-5.530522984,0.725390561,-7.62420037,2.46E-14,1.64E-12
K14696,104.7892158,2.101277847,0.477597962,4.399679256,1.08E-05,7.68E-05
K15255,139.1347548,-10.18013524,1.207529204,-8.430549921,3.44E-17,6.11E-15
K15533,51.55256162,-2.367657596,0.872218638,-2.714523049,0.006637128,0.019650347
K15580,810.8289438,2.131444104,0.321178449,6.636323544,3.22E-11,9.47E-10
K15635,115.7477367,-2.647313594,0.74464572,-3.555131686,0.00037779,0.001683899
K15921,266.9449116,-5.568577305,0.648542917,-8.586289606,8.98E-18,2.15E-15
K15975,68.56416773,9.187736765,1.696308503,5.416312391,6.08E-08,8.70E-07
K16053,182.9320767,-10.32599146,1.261627722,-8.184658027,2.73E-16,3.88E-14
K16211,104.9059462,-8.063146062,1.018416188,-7.917338858,2.43E-15,2.60E-13
K16212,56.18860187,-2.643533988,0.688153995,-3.841486075,0.000122292,0.000630857
K16213,65.47786837,-3.118251862,0.719019277,-4.336812601,1.45E-05,9.83E-05
K16264,51.0991078,-8.233471339,1.293354113,-6.365983808,1.94E-10,4.78E-09
K16694,181.1935617,-5.447657254,0.690775536,-7.886291526,3.11E-15,3.09E-13
K16710,53.41057163,-2.135982419,0.821797092,-2.599160352,0.009345211,0.026126741
K17248,71.7337319,-4.327434021,0.844442861,-5.124602532,2.98E-07,3.53E-06
K18122,74.46125606,-5.94599318,0.620683955,-9.57974365,9.73E-22,4.94E-19
K18234,132.2990452,-3.605210729,0.969765221,-3.717611903,0.000201115,0.00097908
K18344,51.72445963,-3.286715362,0.741045752,-4.435239461,9.20E-06,6.67E-05
K18345,114.2639724,-2.828681902,0.838671382,-3.372813193,0.000744044,0.00304586
K18353,115.989003,-8.938469965,1.263617901,-7.073712676,1.51E-12,6.07E-11
K18369,75.26551247,-3.128222247,1.092814361,-2.862537645,0.004202633,0.013357079
K18430,75.26696004,-3.706619486,0.698161699,-5.309113192,1.10E-07,1.46E-06
K18431,67.42455403,-4.180532373,0.773441121,-5.405107461,6.48E-08,9.11E-07
K18640,232.6755877,-2.572173828,1.058609975,-2.429765342,0.015108601,0.039319119
K18691,103.7918894,-9.83847964,1.293913857,-7.60365892,2.88E-14,1.83E-12
K18785,77.59668849,-2.948311807,0.84352338,-3.495234248,0.000473646,0.002063634
K18986,81.3386592,-3.188722825,0.782498505,-4.075052929,4.60E-05,0.000267151
K19003,68.27475912,3.381369711,1.204686624,2.8068459,0.005002917,0.01541839
K19048,83.63827863,-3.167574832,0.799419679,-3.962342825,7.42E-05,0.000404961
K19092,235.682494,-3.772362126,0.982811425,-3.838337683,0.00012387,0.00063819
K19158,440.995856,-3.131379734,1.18560854,-2.641158214,0.008262313,0.023610842
K19159,154.2149145,-3.623726783,1.379663185,-2.626530027,0.008626038,0.024452472
K19167,50.74114771,-2.633582979,0.656783458,-4.00981929,6.08E-05,0.000341175
K19169,50.08613606,-7.23509687,1.157032448,-6.253149496,4.02E-10,9.29E-09
K19171,85.63762234,-4.075748718,1.017652637,-4.005049042,6.20E-05,0.000347279
K19172,72.21747518,-9.553173673,1.285705513,-7.430296889,1.08E-13,6.20E-12
K19294,457.8413167,-2.769419697,0.709469355,-3.903508555,9.48E-05,0.000499217
K19309,93.87247209,-2.517120002,0.871090215,-2.889620339,0.003857073,0.012404275
K19310,200.5833085,-2.68894108,1.068498048,-2.516561528,0.011850621,0.03192364
K19505,118.3519972,2.615256559,0.977773815,2.674705048,0.007479502,0.021717269
K19507,157.60724,2.107916274,0.893098798,2.360227422,0.018263735,0.045998811
K19508,116.1571972,2.157868759,0.894178289,2.413242174,0.01581131,0.040860124
K19693,195.3870848,-11.00218614,1.309833269,-8.399684454,4.48E-17,7.58E-15
K19701,51.78085295,-4.224457443,0.687551938,-6.144201201,8.04E-10,1.75E-08
K19824,199.4529396,-2.35655282,0.902504621,-2.611125489,0.009024477,0.025334599
K20108,78.63259039,2.115343168,0.880013527,2.403762104,0.01622733,0.041738629
K20276,114.6778949,-2.164079237,0.92632489,-2.336198953,0.019480875,0.048345395
K20391,90.50354295,6.270289243,1.70046296,3.687401249,0.000226556,0.001084747
K20487,99.06417803,-2.131100343,0.909465945,-2.343243698,0.019116892,0.047681484
K20608,59.11261289,4.229487531,0.992918223,4.259653448,2.05E-05,0.000132109
K20742,72.23811079,-3.327695653,1.311117828,-2.538059953,0.011146889,0.030365132
K20968,75.81513398,-8.950485377,1.24625428,-7.181909438,6.87E-13,2.97E-11
K21472,95.79976318,-2.876800823,0.921498073,-3.121873945,0.001797039,0.006464568
