KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00209,3.330640295,-1.024676499,2.465915637,-0.41553591,0.677749633,0.760571192
K00215,366.3912001,-0.780310507,0.155195103,-5.02793254,4.96E-07,1.12E-06
K00219,5.933197325,-5.939902435,1.473173927,-4.032044232,5.53E-05,9.58E-05
K00220,0.968035674,0,4.77436201,0,1,1
K00226,102.7233757,1.346119198,0.390994381,3.442809572,0.000575705,0.000891222
K00228,2.325211409,0,4.727251782,0,1,1
K00230,86.05545917,2.557846921,0.380047431,6.730336043,1.69E-11,9.71E-11
K00231,1.411364353,-4.729096601,1.501017659,-3.150593581,0.00162939,0.002386837
K00239,139.5916961,-24.04158586,1.662639555,-14.45989047,2.17E-47,1.47E-44
K00240,143.9137797,-24.10997738,1.672888008,-14.41218854,4.34E-47,2.52E-44
K00241,133.0455283,-23.98048125,1.714005128,-13.99090403,1.77E-44,4.00E-42
K00242,1.171357419,0.349279554,4.77436201,0.073157325,0.941680925,1
K00243,259.9122125,0.49572069,0.253436242,1.955997634,0.050465433,0.06384749
K00244,148.5250527,1.239462,0.423047456,2.929841518,0.003391349,0.004816853
K00245,2.75306851,-5.732388897,1.594009646,-3.596207158,0.000322891,0.000511915
K00246,3.236878024,-5.835679476,1.597014966,-3.654116962,0.000258069,0.000414808
K00248,135.8320579,-9.593049741,1.590037326,-6.033222984,1.61E-09,5.50E-09
K00249,166.6942649,-9.987774091,1.413005183,-7.06846246,1.57E-12,1.22E-11
K00252,2.086461576,0,4.77436201,0,1,1
K00254,34.83445092,-21.05819645,1.768777304,-11.90551032,1.11E-32,5.43E-31
K00259,71.87623722,-9.589416244,1.721388363,-5.570745365,2.54E-08,7.14E-08
K00261,3.744648982,-6.011109564,1.343171476,-4.475310615,7.63E-06,1.45E-05
K00262,380.4851022,-10.80288271,1.291922375,-8.361866719,6.17E-17,1.39E-15
K00265,214.3909293,0.159413726,0.329456986,0.4838681,0.628479481,0.708477285
K00266,423.5928241,-1.202423807,0.229440505,-5.240677993,1.60E-07,3.89E-07
K00275,34.9883731,-21.91176212,1.89305502,-11.57481525,5.53E-31,2.58E-29
K00278,165.1298057,-10.51309891,1.458247348,-7.209407184,5.62E-13,4.80E-12
K00281,41.96486706,-22.49202256,1.868208807,-12.03935153,2.21E-33,1.15E-31
K00282,75.90664108,-9.157900256,1.246714434,-7.345627844,2.05E-13,1.95E-12
K00283,78.31213829,-9.340107889,1.203530061,-7.760593766,8.45E-15,1.18E-13
K00285,3.322441509,-2.197529959,1.855570817,-1.184287843,0.23629914,0.280700176
K00286,376.0573414,-0.294365149,0.132551656,-2.220757998,0.026367357,0.034145685
K00287,339.7617876,-0.805583605,0.150336924,-5.358521288,8.39E-08,2.13E-07
K00290,139.3707651,-10.13786085,1.599548703,-6.337950718,2.33E-10,9.75E-10
K00294,12.5857069,-7.872717615,1.310632837,-6.006806323,1.89E-09,6.41E-09
K00297,248.3110848,-0.525162235,0.476295397,-1.102597755,NA,NA
K00298,170.7835262,2.778492175,0.422186639,6.581193997,4.67E-11,2.30E-10
K00299,1.670838425,0,4.77436201,0,1,1
K00303,3.38348389,-5.592348146,1.750398019,-3.194900867,0.001398789,0.002069922
K00311,1.705133679,0,4.77436201,0,1,1
K00313,5.265842326,-6.639419676,1.325767427,-5.007982199,5.50E-07,1.24E-06
K00318,8.386451392,-7.285752394,1.354949535,-5.377139301,7.57E-08,1.93E-07
K00320,1.488634516,-4.86645314,2.917402982,-1.668077112,0.09530042,0.11739279
K00322,0.985068957,0,4.77436201,0,1,1
K00324,11.42499937,-5.256866994,1.352234409,-3.887541212,0.000101265,0.000170029
K00325,11.45874069,-6.380204289,1.414946108,-4.509150031,6.51E-06,1.25E-05
K00330,115.5189253,-23.62245877,1.76619952,-13.37473966,8.50E-41,9.09E-39
K00331,102.668821,-23.52456896,1.768314438,-13.30338567,2.21E-40,2.25E-38
K00333,16.4732108,-18.01073251,4.732457303,-3.805788696,NA,NA
K00334,79.28425131,-9.813275244,1.553771303,-6.315778408,2.69E-10,1.11E-09
K00335,74.41090333,-9.821588616,1.54082701,-6.37423186,1.84E-10,7.94E-10
K00337,109.637335,-23.58023718,1.786284978,-13.20071403,8.69E-40,8.03E-38
K00338,84.67505707,-23.28807811,1.773789535,-13.12899735,2.25E-39,1.86E-37
K00339,46.92253603,-22.40151142,1.793553886,-12.49001304,8.46E-36,5.29E-34
K00340,108.6984451,-23.54383339,1.673390651,-14.06953803,5.84E-45,1.83E-42
K00341,96.51142702,-23.1590337,1.770014532,-13.08409241,NA,NA
K00342,2.083485668,-3.714167534,1.599335686,-2.322318926,0.020215769,0.026542992
K00343,108.1063803,-23.61127271,1.711809404,-13.79316684,2.80E-43,4.22E-41
K00344,65.36461963,0,1.957230343,0,1,1
K00346,83.04381633,-9.444110909,1.345027772,-7.021498815,2.20E-12,1.65E-11
K00347,80.66911808,-9.431306474,1.205226259,-7.825341011,5.06E-15,7.38E-14
K00348,84.54491336,-9.423868585,1.289259459,-7.309520607,2.68E-13,2.44E-12
K00349,82.71028091,-9.41310104,1.259988712,-7.47078204,7.97E-14,8.54E-13
K00350,82.03580594,-9.368589282,1.32104064,-7.091825187,1.32E-12,1.05E-11
K00351,71.45558916,-9.066358889,1.339556752,-6.768178259,1.30E-11,7.65E-11
K00355,21.97691152,-7.711743565,1.429460797,-5.394861882,6.86E-08,1.77E-07
K00362,1.474509428,0,4.77436201,0,1,1
K00364,114.1833961,2.090432455,0.440644566,4.744033205,2.10E-06,4.31E-06
K00370,4.920057236,-6.105514711,1.445598635,-4.223519975,2.41E-05,4.35E-05
K00371,4.93759615,-6.091432148,1.406606886,-4.330586042,1.49E-05,2.75E-05
K00372,1.44151954,0,4.77436201,0,1,1
K00373,4.733235786,-5.873238883,1.624162164,-3.616165314,0.000298999,0.000476827
K00374,4.882598313,-5.911661717,1.488288646,-3.972120417,7.12E-05,0.000122286
K00375,49.69094993,-9.554215578,1.434490525,-6.660354609,2.73E-11,1.46E-10
K00381,17.02526038,-17.5398769,4.735356705,-3.704024427,NA,NA
K00382,332.1307607,0.394668879,0.266628445,1.480220458,0.138814423,0.168592957
K00383,37.55119001,0,2.222522821,0,1,1
K00384,397.3928054,-0.752066887,0.180122149,-4.175315984,2.98E-05,5.34E-05
K00385,6.00984474,-6.375902327,1.439274953,-4.429940446,9.43E-06,1.77E-05
K00390,41.21768894,-7.800387984,1.59842594,-4.880043416,1.06E-06,2.29E-06
K00394,2.368806941,-5.541150084,1.892285467,-2.928284438,0.003408381,0.004837663
K00395,5.23047827,-6.676542477,1.75118614,-3.812582983,0.000137522,0.000227617
K00424,0.936748144,0,4.77436201,0,1,1
K00425,282.921884,0.459519231,0.273107682,1.682556956,0.09246089,0.113964075
K00426,263.2246556,0.207309782,0.261340198,0.79325639,0.42762846,0.493417453
K00427,1.302027409,0,4.77436201,0,1,1
K00428,24.61420785,-21.21041818,1.936615279,-10.95231377,NA,NA
K00432,86.04943085,2.605655256,0.3210115,8.117015306,4.78E-16,9.43E-15
K00433,2.726545869,0,4.77436201,0,1,1
K00437,2.383419165,-5.554527665,2.196718326,-2.528557074,0.011453246,0.015390891
K00441,10.31237554,-4.691752949,1.277631463,-3.672227153,0.000240446,0.000387554
K00448,1.23755631,0,4.77436201,0,1,1
K00449,1.334243255,0,4.77436201,0,1,1
K00459,255.595579,-0.155085116,0.271962713,-0.570244039,0.56851219,0.6455313
K00481,1.428782422,0,4.77436201,0,1,1
K00496,0.819119115,0,4.77436201,0,1,1
K00507,2.311265236,0,4.77436201,0,1,1
K00525,302.3849418,-0.110113051,0.191192004,-0.575929165,0.564663061,0.641698447
K00526,150.448055,1.634599727,0.394111968,4.147551604,3.36E-05,5.99E-05
K00528,23.75616189,-7.709531505,1.475196276,-5.226105592,1.73E-07,4.17E-07
K00537,204.8417767,0.459350794,0.272512706,1.685612393,0.091870481,0.113305068
K00547,6.231878486,-5.866099727,1.61313404,-3.636461435,0.000276409,0.000442886
K00548,219.7674352,-11.1390303,1.424556179,-7.819298717,5.31E-15,7.66E-14
K00549,251.0859671,2.013748647,0.314032254,6.412553561,1.43E-10,6.28E-10
K00554,366.5714851,-0.773952466,0.129520974,-5.975499106,2.29E-09,7.67E-09
K00556,10.10066948,-7.279169108,1.21939179,-5.969508053,2.38E-09,7.94E-09
K00558,781.8326386,-1.609411657,0.256772374,-6.267853619,3.66E-10,1.46E-09
K00560,390.7767219,-0.765636847,0.159905925,-4.788045518,1.68E-06,3.52E-06
K00561,1.23844127,-3.408902598,1.988906179,-1.713958473,0.086536353,0.107083797
K00563,167.5663925,1.019990985,0.221326901,4.608526946,4.06E-06,8.02E-06
K00564,168.4545656,1.241230483,0.376950287,3.292822751,0.00099187,0.001493315
K00566,389.9367515,-0.841062702,0.168349956,-4.995918767,5.86E-07,1.31E-06
K00567,200.2104574,-10.8246966,1.474366255,-7.34193187,2.11E-13,1.99E-12
K00568,1.737920257,0,4.77436201,0,1,1
K00570,6.998411195,-6.701092375,1.573169317,-4.259612937,2.05E-05,3.73E-05
K00571,204.8686959,-10.9448615,1.661027011,-6.589213438,4.42E-11,2.20E-10
K00573,5.229770399,-6.525055475,1.664609393,-3.919871835,8.86E-05,0.000149935
K00574,166.2258312,1.71308485,0.379463394,4.514493033,6.35E-06,1.22E-05
K00575,99.52260685,-10.51409224,1.584175884,-6.636947545,3.20E-11,1.67E-10
K00588,289.4489338,-0.02517795,0.245627355,-0.102504668,0.918356108,1
K00590,12.03421357,-7.636123791,1.254546429,-6.086760611,1.15E-09,4.07E-09
K00595,56.92676309,-9.526581087,1.367599273,-6.965915583,3.26E-12,2.32E-11
K00598,50.81049088,-8.293077239,1.62956746,-5.089127907,3.60E-07,8.31E-07
K00600,374.9872034,-0.661389746,0.116782885,-5.663413335,1.48E-08,4.38E-08
K00602,402.3047094,-0.954820186,0.162891894,-5.861680168,4.58E-09,1.48E-08
K00603,38.66379854,-9.05579065,1.749492527,-5.176238544,2.26E-07,5.37E-07
K00604,379.7011388,-0.283710468,0.130956536,-2.166447558,0.030277003,0.038960436
K00605,124.5056755,-23.70848932,1.832501456,-12.93777379,2.75E-38,2.00E-36
K00606,138.3977886,-10.14150212,1.61525482,-6.278577224,3.42E-10,1.37E-09
K00609,373.097305,-0.725512882,0.154738135,-4.688649528,2.75E-06,5.56E-06
K00610,132.1492966,-10.54430637,1.329322511,-7.932090433,2.15E-15,3.52E-14
K00611,509.5944915,1.234208664,0.132515718,9.313677537,1.23E-20,4.11E-19
K00612,14.89409859,-7.520355012,1.226325924,-6.132427657,8.65E-10,3.14E-09
K00613,1.645100121,-4.435638818,1.458961334,-3.040271674,0.002363648,0.003413226
K00615,591.9638326,-1.587428357,0.258189056,-6.148317746,7.83E-10,2.88E-09
K00616,49.44635002,-9.319145366,1.358777529,-6.858477687,6.96E-12,4.37E-11
K00619,6.36337114,-6.955760597,1.508635121,-4.610631491,4.01E-06,7.95E-06
K00620,210.3907517,0.163711697,0.332516345,0.492341805,0.622477732,0.702295859
K00625,121.6630902,2.632384983,0.42451625,6.200905111,5.61E-10,2.13E-09
K00626,302.2842375,0.942783616,0.224564281,4.198279489,2.69E-05,4.85E-05
K00627,165.1217026,2.682743182,0.35754722,7.503185685,6.23E-14,6.81E-13
K00631,1.279367216,0,4.77436201,0,1,1
K00632,7.335165733,-6.46912761,1.861430924,-3.47535196,0.000510183,0.000793912
K00633,33.15775039,-9.016339415,1.449368439,-6.220874672,4.94E-10,1.91E-09
K00634,21.30016791,-8.213496908,1.447004641,-5.676206335,1.38E-08,4.10E-08
K00635,1.625065998,-3.156757865,2.741586245,-1.15143482,0.249553396,0.295581164
K00639,76.45143521,-23.27043662,1.825301531,-12.74881778,3.17E-37,2.11E-35
K00640,467.3842503,-0.906256536,0.202334624,-4.478998797,7.50E-06,1.43E-05
K00641,62.19996269,-21.96327777,1.778628137,-12.34843716,NA,NA
K00645,295.5993449,-0.246592725,0.2374293,-1.038594328,0.298993445,0.351172595
K00647,18.30911514,-8.176012585,1.394108991,-5.86468679,4.50E-09,1.45E-08
K00648,408.3043237,-0.886826858,0.238350137,-3.720689525,0.00019868,0.000323312
K00651,264.781252,-0.091692039,0.267216439,-0.343137718,0.731494857,0.817352005
K00652,132.8893245,-24.22326933,1.709567845,-14.16923546,1.42E-45,6.88E-43
K00655,417.3728104,-0.445380166,0.267902105,-1.662473559,0.096417861,0.118733294
K00656,340.7048928,-0.195458117,0.232128259,-0.842026378,0.399773189,0.464042836
K00657,169.6514793,0.538601421,0.235662443,2.285478385,0.022284792,0.029081118
K00658,7.417226956,-7.081309429,1.361037763,-5.202875058,1.96E-07,4.69E-07
K00661,985.508778,0.207519583,0.148012567,1.402040296,0.160903214,0.193913894
K00662,76.54476606,-8.680441173,1.553787142,-5.586634705,2.32E-08,6.56E-08
K00663,7.091456742,-4.694918828,1.969555976,-2.383744806,0.017137482,0.022662285
K00666,29.60494739,-8.921220278,1.34688746,-6.62358255,3.51E-11,1.82E-10
K00674,19.65860211,-6.677102995,1.352335052,-4.937462049,7.91E-07,1.74E-06
K00675,1.320111741,0.644870972,1.253991908,0.514254493,0.607074074,0.685678274
K00677,217.2906957,-24.74874094,1.768356222,-13.99533682,1.66E-44,3.98E-42
K00681,15.12555402,-8.093965823,1.778869382,-4.550061913,5.36E-06,1.04E-05
K00682,74.49324676,-9.957961477,1.562597642,-6.37269711,1.86E-10,7.99E-10
K00683,119.149757,-23.56531177,1.826961909,-12.89863333,4.58E-38,3.21E-36
K00684,46.03725594,-7.876115725,1.613513791,-4.881343914,1.05E-06,2.27E-06
K00687,109.9071805,2.958773578,0.365816771,8.088129929,6.06E-16,1.16E-14
K00688,454.7128001,-1.310003323,0.329187405,-3.979506216,6.91E-05,0.000118749
K00690,45.83861878,-8.191139368,1.541264416,-5.314558153,1.07E-07,2.67E-07
K00691,147.2444322,1.198108724,0.369547792,3.242094126,0.001186548,0.001770025
K00694,22.56584844,-6.619061162,1.62346017,-4.077131849,4.56E-05,7.99E-05
K00697,8.344913262,-7.300880687,1.329678688,-5.490710464,4.00E-08,1.08E-07
K00700,401.4555628,-0.437428809,0.272609023,-1.604601361,0.108581562,0.133147526
K00702,48.01760115,-8.509375722,1.533741646,-5.548115449,2.89E-08,7.99E-08
K00703,226.1714824,-0.105093664,0.299157383,-0.351298914,0.725364109,0.812064198
K00705,429.6981736,-0.9318029,0.376857929,-2.472557501,0.013415013,0.017926374
K00712,180.8425141,1.880124604,0.319448867,5.885525971,3.97E-09,1.29E-08
K00720,2.5049499,-5.483969727,2.123581792,-2.58241512,0.009811149,0.01328525
K00721,109.4044834,-9.826556336,1.215269016,-8.085910369,6.17E-16,1.17E-14
K00728,26.40077948,-8.236489904,1.431169616,-5.755075996,8.66E-09,2.65E-08
K00729,4.317639868,-6.37802908,1.429112993,-4.462928481,8.08E-06,1.53E-05
K00737,16.07250508,-7.940207672,1.294821867,-6.132278016,8.66E-10,3.14E-09
K00748,130.7777544,-23.95943055,1.749337549,-13.69628781,1.07E-42,1.50E-40
K00754,10.70255171,-7.481872686,1.389091996,-5.386160677,7.20E-08,1.85E-07
K00756,141.3043671,1.497769313,0.336505904,4.45094512,8.55E-06,1.62E-05
K00757,159.0740273,-10.68021977,1.677986913,-6.364900517,1.95E-10,8.35E-10
K00758,3.328376883,-4.692239799,2.166741644,-2.165574199,0.03034374,0.039033956
K00759,312.150336,-0.106035133,0.176614287,-0.600376867,0.548255101,0.624448581
K00760,521.5735309,0.191400256,0.101303246,1.889379303,0.058841022,0.073914943
K00761,272.0431902,0.135118277,0.216253803,0.624813413,0.532093526,0.606720949
K00762,393.6387667,-0.983996072,0.156221852,-6.298709566,3.00E-10,1.22E-09
K00763,305.5403349,-0.659213236,0.181938028,-3.62328449,0.000290886,0.000464799
K00764,595.0592361,-1.567686825,0.227253139,-6.898416604,5.26E-12,3.47E-11
K00765,253.5360172,-0.509961621,0.34949727,-1.459129052,0.144529592,0.175220039
K00766,201.9805263,0.400997568,0.342719061,1.170047464,0.241981869,0.287198918
K00767,155.6001646,-10.47907756,1.517595801,-6.905051761,5.02E-12,3.34E-11
K00768,93.05491441,-9.820994787,1.509867355,-6.504541443,7.79E-11,3.63E-10
K00769,1.076730905,-1.436863595,2.945077355,-0.487886538,0.62563021,0.705656716
K00772,2.692154072,-5.77295875,1.667102878,-3.462868924,0.000534449,0.000829528
K00773,405.9536312,-0.046006348,0.106793932,-0.430795521,0.666617056,0.748563076
K00782,131.086318,1.827469782,0.377472192,4.841336186,1.29E-06,2.74E-06
K00783,419.5117433,-0.358439587,0.11390618,-3.146796672,0.001650697,0.002416307
K00784,405.6268615,0.401528653,0.20440804,1.964348631,0.049489676,0.062710577
K00788,271.1089684,-0.308859881,0.373976204,-0.825881107,0.408871539,0.473522167
K00789,476.9668726,-0.786173157,0.135559129,-5.799485149,6.65E-09,2.08E-08
K00790,581.0093488,0.148767939,0.061987504,2.399966588,0.016396568,0.021724919
K00791,469.1761754,-1.007591053,0.151098084,-6.668456857,2.59E-11,1.39E-10
K00793,231.1555058,-0.031246682,0.366390357,-0.085282491,0.932036811,1
K00794,239.8745631,-0.26367925,0.381327064,-0.691477933,0.489265244,0.560717005
K00795,3.467743915,-5.222260581,1.705907352,-3.061280306,0.002203927,0.003193926
K00796,264.1207884,-0.335662258,0.309191159,-1.085614022,0.277649793,0.327618697
K00797,37.04691854,-8.548401681,1.448357134,-5.902136621,3.59E-09,1.17E-08
K00798,226.269063,-10.51318677,1.360774971,-7.725881938,1.11E-14,1.49E-13
K00799,13.45932386,-1.843647803,1.727443703,-1.067269399,0.285850202,0.336806108
K00800,371.7112005,-0.638109488,0.137544941,-4.639279949,3.50E-06,6.98E-06
K00801,17.82074683,-17.45391566,4.738533111,-3.683400592,NA,NA
K00805,32.68723642,0,2.804211599,0,1,1
K00806,356.9722851,-0.046312722,0.209109693,-0.22147573,0.824722032,0.913237554
K00809,5.80149308,-5.328564668,1.346473402,-3.957422893,7.58E-05,0.00012951
K00812,290.0740776,0.064572039,0.283934507,0.227418778,0.82009812,0.908860103
K00817,259.696437,-0.738973571,0.339345119,-2.177646087,0.029432396,0.037921613
K00819,8.630277839,-7.330993422,1.320604627,-5.551240146,2.84E-08,7.88E-08
K00820,320.2080964,-0.613786948,0.17986333,-3.412518542,0.000643655,0.000992211
K00821,146.0610205,-10.26525709,1.46495031,-7.0072391,2.43E-12,1.81E-11
K00824,11.12854863,-6.540658564,1.866986463,-3.503324043,0.00045949,0.000718672
K00826,356.2177332,-0.947359201,0.170502561,-5.556275485,2.76E-08,7.68E-08
K00831,312.5540747,-0.508068871,0.263018762,-1.931682996,0.053398645,0.067369799
K00833,127.6692356,-10.07617916,1.593883639,-6.321778398,2.59E-10,1.07E-09
K00835,17.25988626,-17.25165487,4.742968475,-3.63731173,NA,NA
K00836,1.501080931,-2.80939307,2.756628226,-1.019141081,0.308135994,0.361492876
K00839,29.3101896,0,2.786842583,0,1,1
K00841,160.2389934,2.415436403,0.379228076,6.369350153,1.90E-10,8.16E-10
K00844,6.531760585,-6.857531039,1.339192805,-5.120645074,3.04E-07,7.08E-07
K00845,507.9206938,-0.703881239,0.217209188,-3.240568431,0.001192916,0.001778872
K00847,211.0759368,-10.89998035,1.469283375,-7.418569173,1.18E-13,1.22E-12
K00848,144.3309515,-10.50943024,1.413275261,-7.43622317,1.04E-13,1.08E-12
K00849,320.1242168,0.327013211,0.21567782,1.516211594,0.129465857,0.157710132
K00850,304.0805441,-0.421028276,0.182478984,-2.307269952,0.021039776,0.027562581
K00852,325.9062326,-0.605002215,0.22941002,-2.6372092,0.008359126,0.011364498
K00853,13.21787156,-7.256349931,1.424341561,-5.094529382,3.50E-07,8.08E-07
K00854,164.7742332,0.291342209,0.275612589,1.057071484,0.290478964,0.341665796
K00855,2.77622396,-5.042581025,1.482865175,-3.400566087,0.000672465,0.001035051
