KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K01749,73.21518661,-3.404717255,0.800161189,-4.255039235,2.09E-05,5.21E-05
K01758,117.6543903,2.912961095,0.405231879,7.188380883,6.56E-13,6.33E-12
K01760,124.7310704,2.661937808,0.37199657,7.15581278,8.32E-13,7.88E-12
K01787,88.70552638,-6.568505013,1.106507045,-5.936252321,2.92E-09,1.40E-08
K01798,101.8200829,-10.1866093,1.070656564,-9.514357493,1.83E-21,7.43E-20
K01804,129.3470237,-2.24571741,0.984417892,-2.281264318,0.022532811,0.034603655
K01808,251.4112839,-4.623183235,0.765284581,-6.041129473,1.53E-09,7.74E-09
K01811,211.7356387,-4.018876874,1.023730041,-3.925719392,8.65E-05,0.000193736
K01818,84.94694807,-10.15075615,1.384231676,-7.333133839,2.25E-13,2.45E-12
K01819,570.5787458,2.044921674,0.325574716,6.280959707,3.36E-10,1.91E-09
K01845,80.22985798,-6.558043257,0.870466722,-7.533939085,4.92E-14,6.23E-13
K01847,113.1360052,-24.83347622,1.615600524,-15.37104986,2.56E-53,1.16E-50
K01858,91.6226702,-6.49025471,0.641522208,-10.11696029,4.65E-24,2.74E-22
K01880,245.8734166,-4.45768818,0.813262405,-5.481242159,4.22E-08,1.66E-07
K01886,192.3921004,-5.432867649,0.935857815,-5.805227633,6.43E-09,2.85E-08
K01897,78.92820285,-2.169318519,0.335629073,-6.46344043,1.02E-10,6.38E-10
K01911,126.2359694,2.729569408,0.375760736,7.264115566,3.75E-13,3.83E-12
K01912,171.6214776,-8.258065957,0.952583912,-8.669121798,4.35E-18,1.20E-16
K01914,171.7662767,-3.751069207,0.950118793,-3.948000223,7.88E-05,0.000177873
K01916,119.3508286,2.232819364,0.459098222,4.863489462,1.15E-06,3.54E-06
K01918,135.0875114,-4.586004936,1.065025741,-4.306003843,1.66E-05,4.20E-05
K01928,237.8906626,-4.003639659,0.812516699,-4.927455228,8.33E-07,2.64E-06
K01935,131.3370743,-4.822304835,0.975111884,-4.945386177,7.60E-07,2.42E-06
K01950,151.27887,-7.274428762,0.710490612,-10.23859942,1.33E-24,8.59E-23
K01952,223.6197771,-4.02458373,0.610202078,-6.595493325,4.24E-11,2.85E-10
K01958,135.3168817,2.093892785,0.465746898,4.495773975,6.93E-06,1.87E-05
K01966,124.5686699,-7.406782653,0.711738111,-10.40661241,2.31E-25,1.62E-23
K01991,287.1787801,-5.38648325,1.090198241,-4.940829152,7.78E-07,2.48E-06
K01993,143.3862339,-3.47076418,1.134224724,-3.060032203,0.002213132,0.004001949
K01995,121.4899537,-2.072199512,0.703367546,-2.94611192,0.003217959,0.005675056
K01996,120.1696407,-2.058974182,0.756778038,-2.7207108,0.006514172,0.010946718
K01998,116.261997,-2.106868806,0.73035839,-2.884705421,0.003917801,0.00681466
K01999,125.6722675,-2.118391651,0.708610797,-2.989499539,0.002794349,0.004977663
K02000,118.6213566,2.118712755,0.37640218,5.628853575,1.81E-08,7.52E-08
K02001,121.2552493,2.210210127,0.373520938,5.91723221,3.27E-09,1.56E-08
K02002,123.0568672,2.141689273,0.380851021,5.623430575,1.87E-08,7.74E-08
K02005,165.0641283,-3.183123811,0.935281344,-3.403386406,0.000665561,0.00129574
K02006,63.06268433,-5.169809067,1.127208456,-4.586382439,4.51E-06,1.25E-05
K02008,71.27516419,-4.530265648,1.110451646,-4.079660439,4.51E-05,0.00010684
K02014,638.5452387,-3.814183937,1.208344305,-3.156537357,0.001596544,0.002949979
K02065,126.6052712,-25.32246298,1.613993618,-15.68932038,1.79E-55,3.64E-52
K02066,139.966266,-4.805317723,1.209296955,-3.973645764,7.08E-05,0.000161825
K02067,132.6163208,-4.290895123,1.213233621,-3.536742675,0.000405094,0.000815202
K02068,224.3372496,2.085528922,0.367887389,5.668932904,1.44E-08,6.08E-08
K02116,68.74567916,-6.404859001,0.820822677,-7.802975206,6.05E-15,9.45E-14
K02121,55.63084019,-8.680897778,1.241978876,-6.989569586,2.76E-12,2.35E-11
K02169,63.44981461,-3.764146925,0.483934107,-7.778222008,7.36E-15,1.12E-13
K02171,934.4348129,-2.321375477,0.255086603,-9.100342603,9.00E-20,3.10E-18
K02172,572.4347355,-7.454804542,1.095920455,-6.802322657,1.03E-11,7.90E-11
K02188,54.75223927,-6.025188246,0.821881169,-7.330972498,2.28E-13,2.48E-12
K02189,56.38462403,-5.383638884,0.753121329,-7.148435026,8.78E-13,8.24E-12
K02190,101.3654873,-7.096554663,0.879795752,-8.066138818,7.26E-16,1.35E-14
K02199,241.5424937,-5.274882219,0.539702088,-9.773692451,1.46E-22,7.42E-21
K02217,170.8413094,-10.33030388,1.364608554,-7.570159115,3.73E-14,4.87E-13
K02224,68.49385964,-6.303438361,0.870540109,-7.240836227,4.46E-13,4.46E-12
K02227,94.20422642,-5.803826715,0.990016922,-5.862351022,4.56E-09,2.08E-08
K02231,116.8770101,-6.562945714,1.037449667,-6.326037705,2.52E-10,1.47E-09
K02232,89.53624132,-5.501151911,0.918719295,-5.987848455,2.13E-09,1.04E-08
K02233,91.51009462,-6.544093181,1.086605858,-6.02250865,1.72E-09,8.57E-09
K02243,159.8424331,2.201070981,0.331193337,6.645879407,3.01E-11,2.10E-10
K02244,156.8217488,2.221196562,0.342188858,6.491142272,8.52E-11,5.42E-10
K02248,155.5385887,2.306808565,0.362750344,6.359218139,2.03E-10,1.21E-09
K02283,70.59401529,-5.739038568,0.817613025,-7.019260203,2.23E-12,1.94E-11
K02303,100.1362877,-2.952028562,0.757914717,-3.894935004,9.82E-05,0.00021795
K02304,58.66226336,-2.791899114,1.185857382,-2.354329582,0.01855615,0.029090147
K02334,73.30980779,-9.639789228,1.290835562,-7.467867724,8.15E-14,1.00E-12
K02381,72.02018457,4.663278453,1.015768467,4.590887201,4.41E-06,1.23E-05
K02387,73.97194303,-2.381354132,0.939750292,-2.534028615,0.011275952,0.018349378
K02388,73.60859717,-2.284707559,0.94131628,-2.427141235,0.01521833,0.024295894
K02389,71.07847416,-2.185407358,0.960374891,-2.27557736,0.022871318,0.035044066
K02396,105.3330123,-2.76014755,1.183274644,-2.332634747,0.019667324,0.030678308
K02398,71.298177,-2.542802682,1.188162162,-2.140114173,0.032345541,0.048304417
K02400,72.9496002,-2.345468139,0.944103298,-2.48433423,0.012979392,0.020953626
K02406,379.2820669,-4.455634439,0.926582873,-4.808673426,1.52E-06,4.55E-06
K02407,99.10346488,-2.639813291,1.188421995,-2.22127603,0.026332271,0.039985313
K02408,76.02552168,-2.264663875,0.964279594,-2.348555221,0.018846404,0.029522402
K02409,72.97263767,-2.294639455,0.947856045,-2.420873366,0.01548327,0.02466281
K02410,82.43860206,-2.384631293,1.034857251,-2.304309401,0.021205282,0.032812893
K02416,79.93787523,-2.342250572,1.049590691,-2.231584743,0.025642421,0.039010644
K02417,75.26066706,-2.190993986,0.940602418,-2.329351854,0.019840433,0.030912749
K02418,76.20816727,-2.287598944,1.012135447,-2.260170761,0.023810655,0.036346343
K02419,75.90262774,-2.447157609,0.97821084,-2.501666828,0.012361019,0.020010969
K02420,76.99084466,-2.427314053,0.852076465,-2.84870449,0.004389763,0.007590127
K02421,72.59844763,-2.301138476,0.945761243,-2.433107185,0.014969869,0.023929421
K02422,113.0291765,-2.891474572,1.178821374,-2.452852176,0.014172857,0.022735857
K02426,131.3368321,-7.786357624,1.475074718,-5.278619129,1.30E-07,4.68E-07
K02429,324.8017575,-26.70906295,1.608988903,-16.59990501,6.98E-62,2.84E-58
K02474,116.1302652,-5.457290993,0.982302441,-5.555611761,2.77E-08,1.12E-07
K02488,61.88558259,-5.498654611,0.840473396,-6.542330355,6.06E-11,3.93E-10
K02492,60.84115994,-3.462433302,0.779084026,-4.444236034,8.82E-06,2.33E-05
K02499,51.17794285,-9.058618265,1.457763207,-6.214053299,5.16E-10,2.84E-09
K02517,88.33783944,-3.073106642,1.238372933,-2.481568,0.013080575,0.02108348
K02527,109.0670439,-3.919915334,1.156901849,-3.388286859,0.000703307,0.001363348
K02536,130.7208474,-4.714052186,1.02861706,-4.582902976,4.59E-06,1.27E-05
K02556,73.0150175,-2.379176369,0.990485496,-2.402030498,0.016304349,0.025828986
K02557,137.1478741,-2.958192189,0.902804056,-3.276671354,0.001050386,0.001990591
K02574,225.4281246,-10.6555422,1.368547846,-7.786020954,6.92E-15,1.07E-13
K02614,94.69614594,-3.765543718,0.92457355,-4.072735714,4.65E-05,0.000109645
K02654,50.66243885,-3.012059338,1.002478901,-3.004611204,0.002659205,0.004757777
K02669,68.80241843,-2.230733289,0.883838329,-2.523915536,0.011605581,0.01885559
K02757,294.5698584,2.285337032,0.435099411,5.252448004,1.50E-07,5.35E-07
K02777,115.5113303,2.859468987,0.408323577,7.002948519,2.51E-12,2.15E-11
K02781,81.51497836,3.168148993,0.937436971,3.37958614,0.000725951,0.001403896
K02794,238.2883031,2.448254705,0.517438087,4.731493039,2.23E-06,6.54E-06
K02795,383.5856746,3.006223394,0.589572837,5.098985576,3.41E-07,1.16E-06
K02798,155.9395776,2.620419009,0.341493241,7.67341397,1.67E-14,2.37E-13
K02805,76.490004,-3.130489612,1.158819281,-2.70144764,0.006903835,0.011553763
K02821,73.99759502,3.349382295,0.73510488,4.556332552,5.21E-06,1.43E-05
K02822,112.819286,3.13355674,0.827039714,3.788883031,0.000151326,0.000325127
K03088,3007.537309,-3.831605889,0.460528414,-8.320020599,8.79E-17,1.97E-15
K03091,253.4980945,-7.38654118,1.011529907,-7.302345808,2.83E-13,2.98E-12
K03095,150.1218564,2.263358815,0.330000559,6.858651455,6.95E-12,5.47E-11
K03150,180.7928416,-7.790080208,1.0898527,-7.147828515,8.82E-13,8.26E-12
K03152,347.2900019,-3.715666554,0.928921082,-3.999980866,6.33E-05,0.000146145
K03154,131.9646369,-4.358572375,0.980088599,-4.447120782,8.70E-06,2.31E-05
K03169,403.0272405,-2.264658631,0.706625919,-3.204890408,0.001351139,0.002518285
K03205,319.9187435,-2.166647194,0.739843279,-2.928521831,0.003405779,0.005986096
K03269,142.3224309,-5.446903146,1.214827365,-4.483684928,7.34E-06,1.97E-05
K03270,80.97019346,-4.713182878,0.469188961,-10.04538313,9.63E-24,5.59E-22
K03271,65.53241338,-4.25300533,0.835347183,-5.091302654,3.56E-07,1.20E-06
K03284,96.01980769,-3.46018913,0.864200213,-4.00392071,6.23E-05,0.000144058
K03286,135.8104607,-2.731420115,0.596734301,-4.577280224,4.71E-06,1.30E-05
K03303,73.88981633,-2.450521204,0.788703602,-3.107024233,0.001889809,0.003452617
K03308,313.237539,-4.650847892,0.894701086,-5.198214203,2.01E-07,7.01E-07
K03310,265.6459636,-4.791520421,0.957347429,-5.004996386,5.59E-07,1.82E-06
K03313,112.3965008,-6.004844903,0.786725582,-7.632705791,2.30E-14,3.12E-13
K03324,384.0477194,-3.420905262,0.745017073,-4.591713918,4.40E-06,1.23E-05
K03327,1729.30755,-2.302407358,0.320005652,-7.194895914,6.25E-13,6.08E-12
K03332,133.3387457,-2.528987824,1.014187545,-2.493609626,0.012645153,0.020430265
K03340,121.5210711,-6.72196331,1.07901753,-6.229707234,4.67E-10,2.60E-09
K03367,51.53520009,2.284533865,0.928760682,2.45976591,0.013902766,0.022329018
K03406,1016.603011,-4.314973702,0.793342523,-5.438979479,5.36E-08,2.06E-07
K03407,89.29156144,-2.491139251,0.961242789,-2.591581733,0.009553585,0.015691039
K03408,67.94143357,-5.937567564,0.736901796,-8.057474685,7.79E-16,1.43E-14
K03411,73.48793847,-2.167670349,0.975357515,-2.222436712,0.026253807,0.039881063
K03412,93.79530238,-2.716936538,0.934726286,-2.906665384,0.003653037,0.006389672
K03413,123.4417322,-2.811996409,1.221617045,-2.301864091,0.021342838,0.032988074
K03415,76.8634278,-6.774372572,0.926656673,-7.310552839,2.66E-13,2.83E-12
K03426,67.71806398,-3.875302627,0.595304539,-6.50978175,7.53E-11,4.84E-10
K03436,118.6877046,2.173839655,0.382299773,5.68621749,1.30E-08,5.53E-08
K03442,180.121846,-4.537582938,0.896318188,-5.062468884,4.14E-07,1.38E-06
K03457,72.59037683,2.973903402,0.971131276,3.062308338,0.002196371,0.003975177
K03465,62.27247971,-10.20865505,1.238910146,-8.24002861,1.72E-16,3.60E-15
K03469,214.9968223,-4.713036824,0.478058363,-9.858705933,6.29E-23,3.28E-21
K03473,98.27404448,-4.304062402,0.448962981,-9.586675485,9.10E-22,3.98E-20
K03474,121.9610709,-6.847054663,1.4550058,-4.705860736,2.53E-06,7.33E-06
K03475,109.0448106,3.253315739,0.838857488,3.87826989,0.000105202,0.000232416
K03517,178.2972383,-4.744191397,0.785299567,-6.041250495,1.53E-09,7.74E-09
K03521,250.0133585,-3.434682323,0.733612803,-4.681873477,2.84E-06,8.19E-06
K03522,317.1409231,-3.570094931,0.723019893,-4.937754777,7.90E-07,2.51E-06
K03525,260.9143089,-4.796318989,0.797220375,-6.016302566,1.78E-09,8.87E-09
K03526,250.8360649,-3.982689967,0.673964215,-5.909349306,3.43E-09,1.62E-08
K03527,249.9350159,-3.617804809,0.673952345,-5.36804247,7.96E-08,2.98E-07
K03543,68.7301402,-4.392733973,1.005564053,-4.36842781,1.25E-05,3.23E-05
K03548,107.9442237,2.880885908,0.381556813,7.550345879,4.34E-14,5.55E-13
K03558,170.017987,-4.125959146,0.613880731,-6.721108737,1.80E-11,1.32E-10
K03559,430.6957731,-4.356153105,1.275315518,-3.415745393,0.000636077,0.001241908
K03561,315.4163364,-3.832538551,1.276461263,-3.002471491,0.002677971,0.004782931
K03563,130.4994832,-5.812295749,0.885611604,-6.563030255,5.27E-11,3.49E-10
K03564,175.4407986,-3.293664241,0.672852337,-4.895077358,9.83E-07,3.06E-06
K03568,64.29066825,-2.911613486,0.907735444,-3.20755734,0.001338674,0.002497342
