KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00048,46.49361852,7.742576072,1.707866675,4.533478044,5.80E-06,3.82E-05
K00052,252.4125035,-0.369560422,0.37368376,-0.988965704,0.322679922,0.533473791
K00053,281.2246743,-0.367813417,0.356866469,-1.030675195,0.302693161,0.504273376
K00054,118.7122126,0.133707991,0.478231227,0.279588582,0.779793168,1
K00057,358.1829767,0.243218762,0.159754586,1.522452461,0.127895748,0.259715495
K00058,170.1330341,8.708083203,1.537559458,5.663574932,1.48E-08,1.58E-07
K00059,518.7298562,0.213982256,0.246772632,0.867123124,0.385874552,0.625504411
K00060,28.31689995,0,2.250454815,0,NA,NA
K00065,31.13964727,6.635901388,1.654809681,4.010069233,6.07E-05,0.000306646
K00067,494.8586866,-0.091190824,0.161601252,-0.564295281,0.572553192,0.871055441
K00068,37.67662251,9.585922144,1.655310905,5.791010086,7.00E-09,7.76E-08
K00073,41.30759656,9.886464241,1.691019615,5.846451545,5.02E-09,5.75E-08
K00074,55.51797617,6.73727493,1.574986654,4.277671122,1.89E-05,0.000110735
K00075,403.6215438,0.642758407,0.253037025,2.540175327,0.011079691,0.03307813
K00076,26.63231144,0,1.619522997,0,1,1
K00077,414.4970276,-0.268486957,0.150670191,-1.781951397,0.074757158,0.165303908
K00078,56.68948534,9.468793939,1.514147014,6.25354992,4.01E-10,5.76E-09
K00087,10.68803099,0.409744198,1.786216089,0.229392289,0.818564029,1
K00088,428.3365772,0.004164438,0.119787928,0.034765085,0.972267062,1
K00090,1.136077567,5.333311027,5.190571971,1.027499678,0.304185237,NA
K00091,100.5347059,-0.848471862,0.516183487,-1.643740809,0.100229752,0.20997703
K00096,16.81642648,0,1.797233727,0,1,1
K00097,90.31343648,5.644697934,1.333621956,4.232607231,2.31E-05,0.000132459
K00098,4.427504057,0,1.810015884,0,1,1
K00099,239.172832,7.147885953,1.427526406,5.007183002,5.52E-07,4.73E-06
K00100,46.43421632,10.15329577,1.810537554,5.607890181,2.05E-08,2.15E-07
K00104,57.05777809,6.260587161,1.694837101,3.693916753,0.000220826,0.000961344
K00105,104.2815686,0.146227165,0.47616782,0.307091656,0.758773608,1
K00111,251.9843233,0.306112014,0.174290206,1.756335144,0.0790312,0.172894586
K00112,50.93320008,0,1.56428467,0,1,1
K00113,48.17271909,0,1.565140978,0,1,1
K00116,1.568969989,5.798723559,5.189020002,1.117498787,0.263781118,0.467998757
K00121,2.526971305,6.48636599,4.931817668,1.315207987,0.188440011,0.361570813
K00123,28.38083195,9.363198018,2.253028417,4.15582775,3.24E-05,0.00017686
K00124,12.10527124,0,1.755486815,0,1,1
K00125,15.42093377,0,1.816487997,0,1,1
K00127,1.218951391,0,2.161503424,0,1,NA
K00132,44.24578452,9.727517544,1.637737771,5.939606275,2.86E-09,3.45E-08
K00133,371.851776,0.207326663,0.152838389,1.356509084,0.174937247,0.339527808
K00134,585.0390124,-0.113060506,0.073617797,-1.535776808,0.12459313,0.254065886
K00138,1.660610385,5.8806046,5.188795017,1.133327599,0.257076706,0.459864652
K00140,35.99349269,9.431338546,1.459051666,6.464019587,1.02E-10,1.69E-09
K00145,311.3997082,-0.406934814,0.335200448,-1.214004388,0.224746049,0.415329045
K00147,254.6958652,0.29889367,0.200924287,1.487593534,0.13685812,0.275337948
K00150,2.308256996,4.372454942,1.947783473,2.244836247,0.024778647,0.066962364
K00154,1.19313467,5.403684652,5.190304062,1.041111385,0.297823856,NA
K00156,23.00884475,0,2.306702119,0,NA,NA
K00158,128.2167402,-0.79212769,0.43928865,-1.803205455,0.071355954,0.15904395
K00161,5.12760708,5.654470371,1.492772966,3.787897088,0.000151928,0.000683796
K00162,3.537185317,4.20046588,2.068619308,2.030564959,0.042299145,0.103236352
K00163,1.160043127,5.363058294,5.190457131,1.033253557,0.301485255,NA
K00164,18.18907752,20.20923241,2.691059461,7.509768069,NA,NA
K00169,38.89054841,0,1.812642339,0,1,1
K00170,26.27590319,0,1.750661101,0,1,1
K00171,28.45572368,0,1.753590644,0,1,1
K00172,41.69400774,0,1.80643491,0,1,1
K00174,230.2057776,3.457118929,1.56104632,2.214616494,0.026786399,0.071157066
K00175,205.3729959,0,1.883502445,0,1,1
K00176,139.5555201,0,1.69864928,0,1,1
K00177,112.7466033,3.341484789,1.539731631,2.170173505,0.029993704,0.07829239
K00179,106.8762731,3.625246305,1.60047814,2.265102043,0.023506418,0.064011551
K00180,113.8165705,3.338698625,1.600180219,2.086451629,0.036937732,0.092939333
K00184,3.649667649,0,1.73596415,0,1,1
K00185,2.458944344,0,1.797422175,0,1,1
K00194,10.6726249,0,1.811029247,0,1,1
K00196,4.165475339,0,1.918881989,0,1,1
K00197,10.8693906,0,1.843369656,0,1,1
K00198,19.046322,0,1.854188942,0,1,1
K00208,213.8857356,0.043496627,0.338554587,0.128477441,0.89777115,1
K00209,3.330640295,0,2.729280674,0,1,1
K00215,366.3912001,0.306880413,0.170326012,1.801723706,0.071588886,0.159441383
K00219,5.933197325,6.320070766,1.525139892,4.143928567,3.41E-05,0.000185423
K00220,0.968035674,3.033233362,5.212580889,0.581906243,0.560629835,NA
K00226,102.7233757,-0.650341771,0.429037011,-1.515817409,0.129565529,0.262423957
K00228,2.325211409,6.366425926,5.134567716,1.239914688,0.215006951,0.401723513
K00230,86.05545917,-0.957158263,0.410460777,-2.331911641,0.01970534,0.055359246
K00231,1.411364353,0,1.836803169,0,1,1
K00239,139.5916961,19.93166254,1.763257768,11.30388471,1.26E-29,1.23E-26
K00240,143.9137797,20.02084733,1.774557169,11.28216531,1.61E-29,1.25E-26
K00241,133.0455283,19.64289776,1.824638371,10.76536484,5.02E-27,1.25E-24
K00242,1.171357419,4.373394227,5.190564703,0.842566171,0.399471117,NA
K00243,259.9122125,-0.18692698,0.278621536,-0.670899252,0.502284713,0.783190392
K00244,148.5250527,0.291736226,0.463840426,0.628958171,0.529376441,0.820323414
K00245,2.75306851,0,1.94516643,0,1,1
K00246,3.236878024,0,1.949198502,0,1,1
K00248,135.8320579,6.377722619,1.672532666,3.813212591,0.000137172,0.000623263
K00249,166.6942649,7.3920136,1.462621169,5.05394955,4.33E-07,3.77E-06
K00252,2.086461576,6.209982743,5.188008484,1.196987777,0.231311319,0.425068565
K00254,34.83445092,19.87291464,1.881383324,10.56292697,4.43E-26,6.65E-24
K00259,71.87623722,7.672435764,1.823532703,4.207457179,2.58E-05,0.000145109
K00261,3.744648982,0,1.700395247,0,1,1
K00262,380.4851022,8.937067222,1.31680926,6.786910978,1.15E-11,2.65E-10
K00265,214.3909293,-0.493888266,0.363697874,-1.357963029,0.174475416,0.33879985
K00266,423.5928241,0.388682415,0.253398113,1.533880464,0.125059063,0.254749943
K00275,34.9883731,16.86114767,2.098599458,8.03447633,9.40E-16,5.56E-14
K00278,165.1298057,5.196013477,1.53438652,3.386378471,0.000708216,0.00274636
K00281,41.96486706,0,2.235275114,0,1,1
K00282,75.90664108,0,1.62084781,0,1,1
K00283,78.31213829,0,1.580560374,0,1,1
K00285,3.322441509,6.760039816,1.812616338,3.729437762,0.000191907,0.000847736
K00286,376.0573414,0.519379297,0.143693967,3.614482277,0.000300948,0.001276008
K00287,339.7617876,0.382887619,0.164542422,2.326984209,0.019966106,0.055930877
K00290,139.3707651,0,1.96468796,0,1,1
K00294,12.5857069,0,1.679200052,0,1,1
K00297,248.3110848,-0.873697064,0.528090378,-1.654446096,NA,NA
K00298,170.7835262,-0.967576934,0.462003899,-2.094304694,0.036232846,0.091460417
K00299,1.670838425,5.889536631,5.188771238,1.135054209,0.256352606,0.459411164
K00303,3.38348389,4.418438476,1.867405962,2.366083522,0.017977388,0.051130154
K00311,1.705133679,5.91877682,5.188694412,1.14070638,0.253992131,0.457068788
K00313,5.265842326,0,1.688508096,0,1,1
K00318,8.386451392,0,1.71985146,0,1,1
K00320,1.488634516,0,3.324170634,0,1,1
K00322,0.985068957,5.12711988,5.191436387,0.987611038,0.323343178,NA
K00324,11.42499937,4.965231255,1.387523369,3.578484778,0.000345592,0.001435677
K00325,11.45874069,5.8590758,1.464249897,4.001417937,6.30E-05,0.000315628
K00330,115.5189253,19.59041052,1.885420236,10.3904743,2.74E-25,2.74E-23
K00331,102.668821,19.53813876,1.888218611,10.34739232,4.30E-25,4.00E-23
K00333,16.4732108,17.37641928,5.212567118,3.333562694,NA,NA
K00334,79.28425131,6.325587936,1.634346617,3.870407826,0.000108653,0.000508743
K00335,74.41090333,4.105948119,1.651588046,2.486060691,0.012916594,0.037981399
K00337,109.637335,19.90220927,1.905989387,10.4419308,1.60E-25,1.78E-23
K00338,84.67505707,19.68428831,1.893046262,10.39820775,2.53E-25,2.67E-23
K00339,46.92253603,19.76491779,1.914407979,10.32429765,5.47E-25,4.97E-23
K00340,108.6984451,19.5392369,1.778593028,10.98578292,4.47E-28,2.18E-25
K00341,96.51142702,19.71982973,1.888387561,10.44268144,NA,NA
K00342,2.083485668,5.481099903,1.625570219,3.371801378,0.000746783,0.002884458
K00343,108.1063803,19.67104595,1.822577281,10.79298319,3.72E-27,1.04E-24
K00344,65.36461963,10.71430897,1.911392258,5.605499827,2.08E-08,2.17E-07
K00346,83.04381633,4.093524837,1.426234894,2.870161748,0.004102619,0.013599937
K00347,80.66911808,0,1.582233335,0,1,1
K00348,84.54491336,3.749579725,1.374228153,2.728498696,0.006362334,0.020149972
K00349,82.71028091,3.310969006,1.361945086,2.431059107,0.015054758,0.043611893
K00350,82.03580594,4.08140031,1.398688887,2.918018686,0.003522632,0.011797495
K00351,71.45558916,4.503680887,1.407803966,3.199082398,0.001378658,0.004943671
K00355,21.97691152,0.409743995,1.793606472,0.228446987,0.819298764,1
K00362,1.474509428,5.70922334,5.189280957,1.100195458,0.271246969,0.472654803
K00364,114.1833961,0.170728885,0.479119778,0.356338629,0.721586984,1
K00370,4.920057236,0,1.801155098,0,1,1
K00371,4.93759615,0,1.762814157,0,1,1
K00372,1.44151954,5.676583485,5.18938022,1.093884673,0.274005562,0.47491865
K00373,4.733235786,0,1.976830485,0,1,1
K00374,4.882598313,0,1.841525951,0,1,1
K00375,49.69094993,3.211344745,1.565885219,2.050817459,0.040284727,0.09900054
K00381,17.02526038,0,5.284338949,0,NA,NA
K00382,332.1307607,0.246554849,0.293109153,0.84117076,0.400252279,0.645061968
K00383,37.55119001,9.890879433,2.238943888,4.417654005,9.98E-06,6.27E-05
K00384,397.3928054,0.767684597,0.197173533,3.893446467,9.88E-05,0.000468932
K00385,6.00984474,3.211445298,1.560798673,2.057565369,0.039631874,0.097765299
K00390,41.21768894,5.787096213,1.687134358,3.430133579,0.000603284,0.002379621
K00394,2.368806941,0,2.247072828,0,1,1
K00395,5.23047827,0,2.110751139,0,1,1
K00424,0.936748144,5.054906409,5.191769482,0.973638453,0.330236086,NA
K00425,282.921884,-0.016518506,0.300164811,-0.055031455,0.956113404,1
K00426,263.2246556,0.11087894,0.287038792,0.386285557,0.699285196,1
K00427,1.302027409,5.529675779,5.189855827,1.065477725,0.2866598,0.484555339
K00428,24.61420785,17.68730245,2.112325351,8.373379815,NA,NA
K00432,86.04943085,-0.541841196,0.339569814,-1.5956695,0.110562602,0.228558475
K00433,2.726545869,5.669639597,5.189401629,1.09254207,0.274594909,0.475588608
K00437,2.383419165,0,2.564143702,0,1,1
K00441,10.31237554,0,1.615973955,0,1,1
K00448,1.23755631,5.456373548,5.190111847,1.051301727,0.293120034,0.490465912
K00449,1.334243255,5.565110016,5.189736647,1.072329946,0.283571861,0.481581073
K00459,255.595579,-0.080124609,0.299984856,-0.267095514,0.789395622,1
K00481,1.428782422,5.663913578,5.18941936,1.091434934,0.275081548,0.475727831
K00496,0.819119115,4.861576977,5.192747632,0.936224389,0.349157669,NA
K00507,2.311265236,6.357547317,5.187710263,1.225501617,0.220386281,0.408934662
K00525,302.3849418,0.413362129,0.208592583,1.981672233,0.047515937,0.113904072
K00526,150.448055,0.257947008,0.429969299,0.599919596,0.548559822,0.845353632
K00528,23.75616189,5.712698413,1.543923843,3.700116712,0.0002155,0.000942361
K00537,204.8417767,0.238350677,0.298313726,0.798993329,0.42429428,0.677933373
K00547,6.231878486,5.380096986,1.69689941,3.170545617,0.001521529,0.005405018
K00548,219.7674352,7.065853137,1.479845326,4.774724097,1.80E-06,1.39E-05
K00549,251.0859671,-0.268885158,0.342813173,-0.784348966,0.432835375,0.689605116
K00554,366.5714851,0.219614197,0.141885652,1.547825269,0.121664371,0.24898028
K00556,10.10066948,0,1.59072877,0,1,1
K00558,781.8326386,0.300327503,0.284222916,1.05666182,0.290665956,0.488193788
K00560,390.7767219,0.276555381,0.175569486,1.575190475,0.115212485,0.237291537
K00561,1.23844127,0,2.299533172,0,1,1
K00563,167.5663925,0.254437393,0.237731246,1.070273248,0.284496332,0.482605637
K00564,168.4545656,0.409604542,0.411644488,0.995044399,0.319714671,0.529243658
K00566,389.9367515,0.171441246,0.185549118,0.923966917,0.35550354,0.580800947
K00567,200.2104574,8.117074101,1.535396252,5.28663144,1.25E-07,1.18E-06
K00568,1.737920257,5.946207862,5.188623739,1.146008684,0.251791559,0.454155214
K00570,6.998411195,4.515429915,1.670973812,2.702274495,0.006886688,0.021635357
K00571,204.8686959,8.186819411,1.753317501,4.6693308,3.02E-06,2.14E-05
K00573,5.229770399,4.012430147,1.78701692,2.245322975,0.024747406,0.066924253
K00574,166.2258312,-0.122156735,0.415259894,-0.294169355,0.768628496,1
K00575,99.52260685,7.729803728,1.664654819,4.643487431,3.43E-06,2.39E-05
K00588,289.4489338,-0.065201131,0.270520061,-0.241021427,0.809538509,1
K00590,12.03421357,0,1.625170278,0,1,1
K00595,56.92676309,4.518621972,1.44072174,3.136359954,0.001710591,0.006012474
K00598,50.81049088,6.586762745,1.719155341,3.831394747,0.000127419,0.000583319
K00600,374.9872034,0.157440287,0.127708022,1.232814391,0.217645021,0.404716098
K00602,402.3047094,0.621159969,0.178598412,3.47797028,0.000505226,0.00203183
K00603,38.66379854,7.373722903,1.856244563,3.97238761,7.12E-05,0.000348637
K00604,379.7011388,0.052473539,0.143073216,0.366760048,0.713798011,1
K00605,124.5056755,0,2.19981278,0,1,1
K00606,138.3977886,5.87409279,1.709153505,3.43684331,0.000588536,0.002330865
K00609,373.097305,0.156312975,0.170175836,0.918538014,0.358337267,0.584750115
K00610,132.1492966,4.152873886,1.406943238,2.951699666,0.003160302,0.010638774
K00611,509.5944915,-0.164631422,0.143410164,-1.147975964,0.250978486,0.453295635
K00612,14.89409859,0,1.598177698,0,1,1
K00613,1.645100121,0,1.787665268,0,1,1
K00615,591.9638326,0.330118717,0.285743119,1.15529892,0.247968038,0.448917565
K00616,49.44635002,5.99428913,1.4076031,4.258508047,2.06E-05,0.00011941
K00619,6.36337114,0,1.868678355,0,1,1
K00620,210.3907517,-0.434455846,0.367078386,-1.183550606,0.236591003,0.432329371
K00625,121.6630902,0.167278045,0.458163227,0.365105786,0.715032442,1
K00626,302.2842375,-0.143255148,0.246007859,-0.582319395,0.560351564,0.85723238
K00627,165.1217026,-0.168136863,0.386913913,-0.434558846,0.663882672,0.975710137
K00631,1.279367216,5.504515407,5.189942244,1.060612074,0.288866233,0.48665944
K00632,7.335165733,6.667828886,1.980153347,3.367329554,0.000758999,0.002928747
K00633,33.15775039,3.137492589,1.586113969,1.978100345,0.047917388,0.114514932
K00634,21.30016791,0,1.811937801,0,1,1
K00635,1.625065998,5.263724498,2.935082766,1.793381965,0.072911869,0.16179425
K00639,76.45143521,0,2.192216902,0,1,1
K00640,467.3842503,0.108245132,0.223574973,0.484155852,0.628275266,0.935346898
K00641,62.19996269,19.96316865,1.894731434,10.53614686,NA,NA
K00645,295.5993449,0.128996413,0.26127845,0.493712408,0.621509301,0.927749931
K00647,18.30911514,3.332731544,1.511684063,2.204648197,0.027478791,0.072798289
K00648,408.3043237,0.017036809,0.263590626,0.064633594,0.948465737,1
K00651,264.781252,-0.60935555,0.295624121,-2.061251117,0.039279089,0.097263692
K00652,132.8893245,19.41737864,1.821498555,10.66011202,1.56E-26,2.66E-24
K00655,417.3728104,-0.161389753,0.296160626,-0.544939937,0.585794828,0.886898357
K00656,340.7048928,0.304146413,0.255231227,1.191650473,0.233398325,0.42789693
K00657,169.6514793,-0.072287417,0.257500996,-0.280726748,0.778919991,1
K00658,7.417226956,0,1.724869121,0,1,1
K00661,985.508778,-0.040521412,0.162900591,-0.248749327,0.80355469,1
K00662,76.54476606,5.634965592,1.6327024,3.451312126,0.000557868,0.002222933
K00663,7.091456742,7.413946942,2.082261133,3.56052698,0.000370111,0.001524562
K00666,29.60494739,6.111848696,1.391960157,4.390821579,1.13E-05,7.00E-05
K00674,19.65860211,5.865399783,1.392235235,4.212937323,2.52E-05,0.000142575
K00675,1.320111741,-0.997082396,1.354497113,-0.736127369,0.461653188,0.728386141
K00677,217.2906957,19.32928986,1.889899216,10.22768288,1.49E-24,1.27E-22
K00681,15.12555402,3.521826601,1.937969487,1.8172766,0.069174771,0.154535172
K00682,74.49324676,4.504014365,1.66691608,2.70200427,0.006892288,0.021635357
K00683,119.149757,0,2.194082067,0,1,1
K00684,46.03725594,5.944016894,1.703563945,3.489165705,0.000484531,0.001956662
K00687,109.9071805,-0.72661242,0.392956498,-1.849091246,0.064444638,0.14563444
K00688,454.7128001,-0.309911213,0.365024838,-0.849014044,0.395873478,0.63955388
K00690,45.83861878,6.959074046,1.614380633,4.310677362,1.63E-05,9.63E-05
K00691,147.2444322,0.168325147,0.404639081,0.415988358,0.677418522,0.990385373
K00694,22.56584844,6.59129793,1.705801067,3.864048428,0.000111523,0.00052093
K00697,8.344913262,0,1.69558009,0,1,1
K00700,401.4555628,-0.597048643,0.30202713,-1.976804675,0.048063713,0.114794373
K00702,48.01760115,3.069986366,1.683795264,1.823253951,0.068264937,0.152764802
K00703,226.1714824,-0.417279796,0.330588296,-1.262234027,0.206864588,0.389867865
K00705,429.6981736,-0.443980163,0.417622103,-1.063114619,0.287729976,0.485475965
K00712,180.8425141,-0.720385154,0.349611673,-2.060529465,0.039347952,0.097328378
K00720,2.5049499,3.002071813,2.331314529,1.28771634,0.197844723,0.376319359
K00721,109.4044834,2.671492033,1.357314707,1.968218585,0.049042893,0.116491786
K00728,26.40077948,2.596166632,1.600973841,1.621617147,0.104885349,0.217976204
K00729,4.317639868,0,1.787096385,0,1,1
K00737,16.07250508,0,1.664285513,0,1,1
K00748,130.7777544,18.93599656,1.872284994,10.11384304,4.80E-24,3.90E-22
K00754,10.70255171,0.409744277,1.753605668,0.233658162,0.815250371,1
K00756,141.3043671,0.182109023,0.366035829,0.497516933,0.618824565,0.924449092
K00757,159.0740273,6.170648126,1.779810614,3.46702513,0.000526253,0.002114215
K00758,3.328376883,3.371681136,2.355157686,1.431615877,0.152253783,0.30180255
K00759,312.150336,0.163940021,0.193152732,0.848758489,0.396015693,0.63955388
K00760,521.5735309,-0.313169762,0.110488873,-2.834400904,0.004591169,0.015078652
K00761,272.0431902,0.078334406,0.237266251,0.330154015,0.741283591,1
K00762,393.6387667,0.251707471,0.172029408,1.463165362,0.143422136,0.287064809
K00763,305.5403349,0.346101616,0.199714182,1.732984667,0.083098394,0.180077263
K00764,595.0592361,0.286766096,0.251551349,1.139990295,0.254290345,0.457394655
K00765,253.5360172,-0.736151044,0.387665326,-1.898934451,0.057573095,0.132874075
K00766,201.9805263,-0.722920407,0.378408519,-1.910423183,0.056078748,0.130194716
K00767,155.6001646,3.526216528,1.645455199,2.143003668,0.032112804,0.082772607
K00768,93.05491441,4.312549786,1.610616078,2.677577758,0.007415664,0.023166534
K00769,1.076730905,3.374396544,3.132224954,1.077316155,0.281339047,NA
K00772,2.692154072,0,2.019216929,0,1,1
K00773,405.9536312,-0.124580628,0.116090136,-1.073137064,0.283209623,0.481581073
K00782,131.086318,-0.159320524,0.411722114,-0.386961298,0.69878486,1
K00783,419.5117433,0.228362713,0.123782943,1.844864142,0.065057304,0.146849001
K00784,405.6268615,-0.369701284,0.225074433,-1.642573434,0.100471221,0.210344998
K00788,271.1089684,-0.011950507,0.413071668,-0.028930831,0.976919756,1
K00789,476.9668726,0.051967943,0.149450283,0.347727296,0.728044995,1
K00790,581.0093488,-0.030834582,0.065320336,-0.472051798,0.636889816,0.945702367
K00791,469.1761754,0.149923701,0.166762812,0.899023581,0.3686401,0.600058188
K00793,231.1555058,-0.504889175,0.405081527,-1.246389036,0.212621604,0.398793163
K00794,239.8745631,-0.512397702,0.421997121,-1.214220849,0.224663401,0.415329045
K00795,3.467743915,1.003818587,2.035426925,0.493173483,0.621890012,0.927963507
K00796,264.1207884,0.066792057,0.341093614,0.195817378,0.844753107,1
K00797,37.04691854,0.409743508,1.813848588,0.225897305,0.821281294,1
K00798,226.269063,10.64910113,1.398397506,7.615217479,2.63E-14,1.17E-12
K00799,13.45932386,8.777842505,1.621099324,5.414746878,6.14E-08,6.14E-07
K00800,371.7112005,0.119482191,0.150961957,0.791472191,0.428668498,0.683524085
K00801,17.82074683,0,5.284338949,0,NA,NA
K00805,32.68723642,9.604017498,2.93178846,3.275822124,0.001053549,0.003903329
K00806,356.9722851,-0.156204927,0.230333402,-0.678168802,0.497664671,0.777352216
K00809,5.80149308,0,1.695243304,0,1,1
K00812,290.0740776,0.092066072,0.312662237,0.29445856,0.768407525,1
K00817,259.696437,-0.69944363,0.376726901,-1.856633088,0.063363373,0.143606484
K00819,8.630277839,0,1.686989474,0,1,1
K00820,320.2080964,0.321665056,0.197419774,1.629345684,0.10323986,0.214899602
K00821,146.0610205,8.651106564,1.523193659,5.679584151,1.35E-08,1.45E-07
K00824,11.12854863,7.33341346,1.984817559,3.694754425,0.000220099,0.00095925
K00826,356.2177332,0.33170942,0.187590036,1.768267795,0.077016145,0.169340116
K00831,312.5540747,-0.396434405,0.291178802,-1.361480995,0.173361735,0.337381025
K00833,127.6692356,5.564111498,1.687188008,3.29786098,0.000974244,0.003647575
K00835,17.25988626,0,5.284338949,0,NA,NA
K00836,1.501080931,5.198543575,2.937013149,1.770010317,0.076725422,0.168877809
K00839,29.3101896,9.459635428,2.911483857,3.249077066,0.001157801,0.004237313
K00841,160.2389934,-0.201971594,0.412432124,-0.489708688,0.624340053,0.930552636
K00844,6.531760585,0,1.702690469,0,1,1
K00845,507.9206938,0.071193874,0.239943305,0.296711235,0.766686979,1
K00847,211.0759368,6.442291923,1.535483854,4.195610332,2.72E-05,0.000151381
K00848,144.3309515,9.536196976,1.46137708,6.52548689,6.78E-11,1.19E-09
K00849,320.1242168,-0.102434127,0.236625377,-0.432895781,0.665090485,0.977117511
K00850,304.0805441,0.23174397,0.200084274,1.158231804,0.246769453,0.44716228
K00852,325.9062326,0.65633545,0.252265877,2.601760724,0.009274654,0.028317062
K00853,13.21787156,0,1.787100829,0,1,1
K00854,164.7742332,-0.671137074,0.3041568,-2.206549625,0.02734554,0.072565334
K00855,2.77622396,0,1.824779146,0,1,1
K00856,31.52560309,5.146964673,1.383099784,3.721325629,0.00019818,0.0008715
K00857,268.110568,0.115580787,0.321117907,0.359932549,0.718897575,1
K00858,411.3674261,0.017735512,0.148890883,0.119117517,0.905182253,1
K00859,366.0019495,0.118016557,0.155345357,0.759704436,0.447431276,0.708962875
K00862,1.145859184,0,2.511253245,0,1,NA
K00863,0.962153146,4.585568613,2.889367488,1.587049287,0.112501482,NA
K00864,230.4509697,6.450818165,0.775575052,8.31746476,8.99E-17,5.75E-15
K00865,247.5734309,0.296888584,0.174548525,1.70089426,0.088962845,0.190251867
K00867,119.0712802,0.282844244,0.507133268,0.557731591,0.577027682,0.875405245
K00868,105.5249605,3.384524505,1.523297625,2.221840598,0.02629408,0.070183447
K00869,141.2753192,0.038948114,0.464691635,0.083814967,0.933203548,1
K00872,156.7640675,0.333780132,0.351079076,0.950726359,0.341743304,0.560953174
K00873,400.5213191,0.34264367,0.200107651,1.712296702,0.086842004,0.186328586
K00874,335.0892407,0.208985434,0.242739736,0.860944473,0.389268626,0.630289701
K00876,275.4980494,0.231512576,0.369661544,0.626282552,0.531129628,0.822713685
K00878,142.9381404,0.017980642,0.33489569,0.053690275,0.957181931,1
K00879,15.0472317,0,5.284338949,0,NA,NA
K00880,5.661003007,3.205957752,1.774650464,1.806529126,0.070835729,0.158064869
K00881,2.672484799,0,2.487073145,0,1,1
K00882,120.2306752,9.146839834,1.3727276,6.663259216,2.68E-11,5.36E-10
K00883,3.718624896,4.527632765,2.085642612,2.170857432,0.029941951,0.07829239
K00884,6.244841642,0,3.465869858,0,1,1
K00886,6.925126039,2.062947374,2.320523172,0.88900098,0.374002553,0.607520786
K00887,111.8582441,0.277776894,0.469526672,0.591610467,0.554111463,0.850218178
K00891,398.6781388,0.160592358,0.172096131,0.933154962,0.350739965,0.574272353
K00895,123.3268532,6.185033075,1.632625675,3.788396305,0.000151623,0.000683704
K00899,6.134111791,0.409744543,1.799090696,0.22775091,0.819839892,1
K00903,34.26943592,9.426603092,2.21149956,4.262538987,2.02E-05,0.000117801
K00912,126.9201728,19.50741576,1.829467531,10.66289258,1.52E-26,2.66E-24
K00917,321.5687725,-0.662043346,0.410020192,-1.614660347,0.106384269,0.220973708
K00918,3.308717199,0,1.732842152,0,1,1
K00919,302.0724917,8.258424881,1.165298481,7.086960995,1.37E-12,4.22E-11
K00925,519.2317612,-0.357202624,0.190077495,-1.879247328,0.06021073,0.137821161
K00926,523.8289849,0.061934615,0.373063815,0.166016141,0.868144248,1
K00927,423.9516973,-0.082709952,0.118158477,-0.699991692,0.483932493,0.759853794
K00928,70.15005517,5.860730333,1.629943366,3.595665012,0.000323564,0.001360083
K00929,111.9304107,9.29976319,1.469326267,6.329270361,2.46E-10,3.71E-09
