KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K01159,225.0185845,-9.762691678,1.277122693,-7.644286433,2.10E-14,5.71E-13
K01160,202.6576541,6.484632446,1.176721175,5.510763793,3.57E-08,2.66E-07
K01163,178.9649006,0,2.378612487,0,1,1
K01167,27.49864458,0,2.668901926,0,1,1
K01173,196.840604,-9.103350831,1.608494504,-5.659547365,1.52E-08,1.19E-07
K01174,33.8869982,-7.464123975,1.090487655,-6.844757887,7.66E-12,1.14E-10
K01176,99.71545824,5.114894251,2.611335601,1.958727269,0.050144735,0.126889176
K01178,1.058217481,0,4.119744934,0,1,NA
K01179,154.01134,0,2.394321306,0,1,1
K01180,25.78837507,0,3.060295851,0,1,1
K01181,262.7678644,0,2.413196538,0,1,1
K01182,173.4439814,6.7065317,1.538216144,4.359941044,1.30E-05,6.50E-05
K01183,59.22920145,0,2.655339992,0,1,1
K01185,358.7770846,0,2.481010131,0,1,1
K01186,68.8400955,5.503081144,2.620419004,2.100076796,0.035722086,0.096609036
K01187,129.1974562,-0.929120832,1.694732557,-0.548240387,0.583526854,0.888508559
K01190,1023.344207,6.666117607,1.47600444,4.516326255,6.29E-06,3.37E-05
K01191,113.3777318,19.91290444,2.842272858,7.00597917,2.45E-12,4.07E-11
K01192,103.3792742,0,2.465459996,0,1,1
K01193,282.5413795,1.033014086,0.514272864,2.008688693,0.044570159,0.115066953
K01194,9.073229226,0,2.677707198,0,1,1
K01195,33.78333006,0,2.460233454,0,1,1
K01197,45.07386419,0,2.555388055,0,1,1
K01198,486.3035135,5.649822965,2.438154355,2.317254014,0.020489899,0.062142047
K01200,226.5273234,3.647095183,1.998458648,1.82495404,0.068007965,0.164330358
K01201,71.47752648,-4.208118774,2.23692428,-1.881207518,0.059943695,0.147642799
K01202,3.620463466,0,2.921228723,0,1,1
K01205,67.17658504,0,2.553538604,0,1,1
K01206,339.7525231,20.07230993,2.604705504,7.706172501,NA,NA
K01207,207.7546949,-2.717762336,1.271976977,-2.136644283,NA,NA
K01208,123.5246091,6.876849442,1.587584324,4.331643578,1.48E-05,7.35E-05
K01209,390.4321343,6.6357465,2.518886738,2.634396537,0.008428699,0.028022391
K01210,12.36722653,0,2.596223332,0,1,1
K01214,11.82026988,0,3.17284947,0,1,1
K01215,79.23854957,6.696207258,1.673655458,4.000947283,6.31E-05,0.000285485
K01218,211.7123423,0,2.452094358,0,1,1
K01220,23.57366802,-8.399637849,1.69273347,-4.962173902,6.97E-07,4.09E-06
K01222,43.49075102,-3.334065765,1.312130525,-2.540955875,0.011054987,0.035935787
K01223,525.0291301,-0.294153857,0.775079628,-0.37951437,0.704305935,1
K01224,243.9763132,9.181457233,2.079794136,4.414599058,1.01E-05,5.20E-05
K01226,60.25453007,0.587663913,1.600355536,0.367208348,0.713463613,1
K01227,17.63581797,0,2.760584812,0,1,1
K01232,74.37465066,-0.110383013,1.416363283,-0.077934111,0.937880466,1
K01233,3.114156325,0,8.49397536,0,NA,NA
K01235,67.73494501,0,2.438577536,0,1,1
K01239,359.7549287,0.340066061,0.609183387,0.558232657,0.576685523,0.88135857
K01241,6.373161197,0,2.495141119,0,1,1
K01243,341.3270245,0.370012389,0.208080987,1.778213349,0.075368821,0.179650892
K01246,170.1095307,0.648066732,0.275708786,2.350547987,0.01874579,0.057322735
K01247,13.63845195,-8.946270349,1.414852298,-6.323112568,2.56E-10,3.06E-09
K01250,24.14761526,7.504267249,2.446438049,3.067425825,0.00215911,0.00788758
K01251,65.24398351,-9.731666591,1.372064609,-7.09271745,1.32E-12,2.38E-11
K01255,34.55421506,-8.146903486,1.30713278,-6.232651808,4.59E-10,5.30E-09
K01256,15.55587992,0,3.110849764,0,1,1
K01258,371.5045238,0.16293436,0.40765057,0.399691236,0.689383948,1
K01259,16.54229929,0,2.54855039,0,1,1
K01261,15.20917769,-3.22413501,5.169827387,-0.623644615,0.532861004,0.823573215
K01262,308.2085711,1.006832528,0.281447986,3.57733073,0.000347121,0.001400989
K01265,464.8709236,-0.794795156,0.196205574,-4.050828635,5.10E-05,0.000233807
K01266,6.151709856,0,2.513910676,0,1,1
