KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K18346,149.5968252,9.900380786,1.3387804,7.395074491,1.41E-13,1.71E-12
K18349,273.4755491,2.402143735,1.105423446,2.173052999,0.029776329,0.048055914
K18350,199.8157959,2.890477185,1.098590178,2.631078672,0.008511433,0.014946193
K18353,164.2334543,9.953282815,1.222723208,8.140258361,3.94E-16,8.02E-15
K18369,125.9032494,4.756363899,0.922612893,5.155319134,2.53E-07,1.03E-06
K18430,125.4325096,9.62437137,1.210926219,7.947942011,1.90E-15,3.39E-14
K18431,111.8552056,9.391117555,1.200210281,7.824560168,5.09E-15,8.10E-14
K18691,145.3563553,9.624876015,1.42666863,6.746399136,1.52E-11,1.26E-10
K18707,280.6721185,9.967677747,1.192122876,8.361283846,6.20E-17,1.49E-15
K18785,105.6011307,9.057948254,1.245887081,7.270280264,3.59E-13,4.15E-12
K18820,57.2783222,7.453092405,1.570412418,4.74594592,2.08E-06,7.11E-06
K18831,207.0178633,7.973181167,1.251316051,6.371836406,1.87E-10,1.28E-09
K18891,64.76889881,-3.281328427,1.095127955,-2.996296837,0.002732803,0.005220419
K18892,66.14518408,-3.294249548,1.108547222,-2.971681749,0.002961735,0.005618363
K18908,304.4304848,7.243720659,0.717845121,10.09092414,6.06E-24,4.86E-22
K18909,73.75385488,5.473720609,0.63464688,8.62482867,6.42E-18,1.94E-16
K18928,76.29261935,-2.378324085,0.698899039,-3.402958011,0.000666605,0.001426745
K18936,144.8473361,-2.599204206,0.863414357,-3.010378721,0.002609221,0.005014808
K18940,78.93372158,-2.109076381,0.690879498,-3.052741307,0.002267613,0.004431168
K18954,507.5215306,11.49300032,1.354493978,8.485087792,2.16E-17,5.80E-16
K18979,178.803485,2.514032621,0.908585396,2.766974499,0.005657918,0.010288954
K18986,104.0584114,9.708839296,1.416761184,6.852841116,7.24E-12,6.50E-11
K19048,122.1568533,9.826050786,1.452765136,6.763688459,1.35E-11,1.12E-10
K19055,145.4811288,2.758591413,0.721795004,3.821848859,0.000132455,0.000324626
K19092,243.7039271,10.47424938,1.330043805,7.875116098,3.40E-15,5.61E-14
K19117,70.97534884,8.654271937,1.236972984,6.996330598,2.63E-12,2.60E-11
K19118,73.01261678,8.734375241,1.226769255,7.119819155,1.08E-12,1.16E-11
K19119,72.13343316,8.845139024,1.234175928,7.166838069,7.67E-13,8.46E-12
K19167,99.00516987,10.59689222,1.35965273,7.793822634,6.50E-15,1.00E-13
K19169,51.15848794,8.239768389,1.33718464,6.162027401,7.18E-10,4.32E-09
K19171,102.5328007,8.628313194,1.251278093,6.895599981,5.36E-12,4.96E-11
K19172,80.34739683,8.676306513,1.206513469,7.191222258,6.42E-13,7.13E-12
K19221,57.54769748,8.20872044,1.449034526,5.664958491,1.47E-08,7.23E-08
