KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K03856,125.2093991,8.892724299,1.44798053,6.141466765,8.18E-10,1.11E-08
K03892,184.6980048,6.414579903,1.334312392,4.807404877,1.53E-06,1.20E-05
K03924,290.1482282,7.93201212,1.654802618,4.79332824,1.64E-06,1.28E-05
K03925,186.8869486,8.994698722,1.443581895,6.230819846,4.64E-10,6.54E-09
K03980,64.4815024,4.136480292,1.737584604,2.380592164,0.017284837,0.049376216
K04027,111.4614557,9.760623071,1.562474037,6.246902566,4.19E-10,5.97E-09
K04028,76.04800246,9.757694416,1.549725783,6.296400645,3.05E-10,4.49E-09
K04029,61.05623269,9.655308883,1.55958994,6.190927908,5.98E-10,8.34E-09
K04031,69.80723018,9.751594477,1.553682792,6.27643849,3.46E-10,5.03E-09
K04079,286.3776628,6.926435473,1.515564141,4.570202796,4.87E-06,3.27E-05
K04085,100.3817814,9.706113581,1.321414854,7.345243286,2.05E-13,7.79E-12
K04744,123.769916,19.21305527,1.877693267,10.23226509,1.42E-24,1.23E-22
K04763,1145.605712,10.99271933,1.296002258,8.482021742,2.21E-17,1.46E-15
K04771,239.214497,9.096326569,1.264323035,7.194622195,6.26E-13,2.09E-11
K04773,121.7015755,7.85425224,1.502611846,5.227066632,1.72E-07,1.62E-06
K05341,62.46083006,4.332552311,1.668447228,2.596757175,0.009410843,0.028665632
K05349,765.1398247,10.52409567,1.488656864,7.069524162,1.55E-12,4.60E-11
K05363,50.4417413,5.344006129,1.09815619,4.86634431,1.14E-06,9.15E-06
K05366,170.6971672,10.17930129,1.318974257,7.717589059,1.19E-14,5.72E-13
K05515,197.143997,3.803435179,1.480233923,2.569482512,0.010185053,0.030665099
K05521,82.99426949,4.295600162,1.670471089,2.571490276,0.010126186,0.030534947
K05593,52.52927323,9.7399416,1.670277223,5.831332346,5.50E-09,6.26E-08
K05595,95.35516846,19.22847648,1.909757223,10.06854497,7.61E-24,6.06E-22
K05606,124.6245352,17.47547951,2.11802444,8.250839404,1.57E-16,9.91E-15
K05799,205.5423926,8.5605586,1.600825132,5.347591332,8.91E-08,8.75E-07
K05807,108.9943285,5.635570364,1.290592763,4.366652694,1.26E-05,7.72E-05
K05810,205.9673954,6.243429218,1.397494612,4.467587327,7.91E-06,5.06E-05
K05820,50.98248664,7.490298511,1.674949335,4.471955273,7.75E-06,4.97E-05
K05832,194.0711617,9.265213378,1.381086178,6.708642461,1.96E-11,4.19E-10
K05833,192.567714,9.284443087,1.477638651,6.283297396,3.31E-10,4.87E-09
K05837,129.4779925,7.997030231,1.544252576,5.178576585,2.24E-07,2.06E-06
K05910,58.35902466,10.40689855,1.687540401,6.166903348,6.96E-10,9.61E-09
K05919,87.89461229,6.80175213,1.675152054,4.060378946,4.90E-05,0.000254075
K05936,54.5898008,4.187254286,1.463249344,2.861613644,0.004214904,0.013960304
K05937,105.5417164,9.90766862,1.521692765,6.510952045,7.47E-11,1.29E-09
K05946,109.8960076,9.269215725,1.659785348,5.584587028,2.34E-08,2.44E-07
K05970,277.7673143,5.647691245,1.494275548,3.779551404,0.000157111,0.000701967
K05989,249.5773194,8.682477749,1.856227689,4.677485312,2.90E-06,2.07E-05
K06001,129.1038296,5.347960402,1.642996979,3.255003187,0.001133911,0.004161581
K06020,109.1474986,5.718298382,1.214017055,4.710229034,2.47E-06,1.81E-05
K06042,55.35668933,4.233092148,1.509637284,2.804045842,0.005046573,0.016422389
K06076,132.5097214,6.493165797,1.323511186,4.906015051,9.29E-07,7.59E-06
K06113,111.2250953,8.56434901,1.905732649,4.493992909,6.99E-06,4.51E-05
K06133,180.8534161,5.470585055,1.356971652,4.031465983,5.54E-05,0.000282209
K06142,361.0774974,19.02035529,1.871748218,10.16181296,2.94E-24,2.44E-22
K06147,1107.490701,2.196163341,0.439397396,4.99812553,5.79E-07,4.93E-06
K06167,153.5693085,9.651346076,1.812743464,5.324165426,1.01E-07,9.83E-07
K06168,254.1790449,7.2809848,1.458149514,4.993304684,5.94E-07,5.04E-06
K06177,69.73772805,21.11173322,1.787901096,11.80811023,3.54E-32,6.92E-29
K06188,64.00152089,9.382330191,1.485592562,6.315547364,2.69E-10,4.01E-09
K06199,219.9040088,8.091053976,1.473141316,5.49238141,3.97E-08,4.04E-07
K06204,114.1204036,5.658828747,1.731806896,3.267586449,0.001084687,0.004000811
K06206,118.3206495,9.961595978,1.465527238,6.797277949,1.07E-11,2.52E-10
K06209,93.36937719,6.550240277,1.675170574,3.910193016,9.22E-05,0.000439717
K06213,255.2115605,10.20197709,1.319688203,7.730596567,1.07E-14,5.23E-13
K06218,64.24390817,7.390319167,1.658078244,4.457159483,8.31E-06,5.28E-05
K06223,230.8503482,9.055238848,1.792747392,5.051040033,4.39E-07,3.80E-06
K06287,286.3943155,10.16737151,1.290819222,7.876681214,3.36E-15,1.77E-13
K06333,77.91052533,4.660640534,1.669464423,2.791698026,0.005243226,0.016977445
K06334,50.90108422,3.913264936,1.617417459,2.419452637,0.015543885,0.044895614
K06381,196.5640165,4.529821142,1.653301343,2.739864188,0.006146458,0.019593402
K06390,64.6601912,4.002598115,1.605676207,2.49278036,0.012674722,0.037391773
K06400,2011.21435,9.924137735,1.637109534,6.061987624,1.34E-09,1.75E-08
K06409,97.17300224,4.27337129,1.653862353,2.58387361,0.009769759,0.029574348
K06412,139.2662745,4.237713059,1.647010248,2.572973096,0.010082905,0.030451463
K06413,94.49447122,6.981510683,1.837339601,3.799793288,0.000144817,0.000655284
K06859,82.58848494,8.878443139,1.80482924,4.919270445,8.69E-07,7.14E-06
K06861,123.9491405,19.35028219,1.887611154,10.25120145,1.17E-24,1.04E-22
K06864,92.41045848,8.53718412,1.814903287,4.703933362,2.55E-06,1.86E-05
K06867,150.2465949,9.638687793,1.502186174,6.416440227,1.39E-10,2.26E-09
K06871,725.9845619,10.86925709,1.505200862,7.221133979,5.16E-13,1.75E-11
K06894,87.71254945,17.37843796,2.029308655,8.563723376,1.09E-17,7.36E-16
K06896,73.38508505,9.872328621,1.527038797,6.465014931,1.01E-10,1.69E-09
K06898,86.95992162,8.575267726,1.812659686,4.730765402,2.24E-06,1.66E-05
K06909,164.1361863,7.254500221,1.410483086,5.143273459,2.70E-07,2.45E-06
K06915,87.07499865,3.754761821,0.853699619,4.398223609,1.09E-05,6.81E-05
K06920,134.3777092,19.45051944,1.835364198,10.59763477,3.06E-26,4.97E-24
K06923,97.46400877,7.079639832,1.571546064,4.504888524,6.64E-06,4.31E-05
K06924,77.13974038,6.31697641,1.628007051,3.880189834,0.000104375,0.000492252
K06926,449.3152571,8.673430943,1.303772509,6.652564678,2.88E-11,5.73E-10
K06956,52.75065427,9.849696784,1.585566652,6.212098854,5.23E-10,7.32E-09
K06962,153.6624362,10.13621944,1.467271749,6.908208682,4.91E-12,1.26E-10
K06972,65.96692682,4.576869034,1.52678857,2.997709784,0.002720166,0.009228712
K06973,161.9584897,9.759460188,1.473928057,6.621395218,3.56E-11,6.84E-10
K06990,72.97136397,6.207522098,1.570629065,3.952252148,7.74E-05,0.000376022
K06998,87.71623333,10.50024566,1.424231057,7.372571755,1.67E-13,6.54E-12
K07000,52.71863826,5.542624498,1.331416902,4.162951882,3.14E-05,0.000172061
K07001,389.0062719,8.094841034,1.500500621,5.394760204,6.86E-08,6.78E-07
K07003,118.3268163,6.372068149,1.625885426,3.919137258,8.89E-05,0.000425274
K07023,69.13541861,7.85575361,1.478283389,5.314105314,1.07E-07,1.04E-06
K07025,233.8166424,5.786458614,0.78064171,7.412438437,1.24E-13,5.04E-12
K07027,228.072662,6.284762043,1.461994559,4.298758846,1.72E-05,0.000101025
K07037,167.5574133,9.765211023,1.542429571,6.331057968,2.43E-10,3.69E-09
K07053,159.7231487,7.291725975,1.403774077,5.194372866,2.05E-07,1.91E-06
K07054,74.40733052,7.864977146,1.654304312,4.754250527,1.99E-06,1.52E-05
K07075,222.2505975,3.851544454,1.522379782,2.529949819,0.011407884,0.034031923
K07076,208.6778889,10.06546325,1.513836744,6.648975386,2.95E-11,5.82E-10
K07085,298.4610834,4.460993968,1.712491601,2.604972758,0.009188156,0.028096908
K07089,158.7933197,9.907456565,1.532504275,6.464880213,1.01E-10,1.69E-09
K07096,138.2195336,5.57589082,1.61471659,3.453169959,0.00055404,0.002209934
K07102,111.6104946,19.62626585,1.824956929,10.75437209,5.65E-27,1.30E-24
K07104,69.91951123,10.80360669,2.181312357,4.952801306,7.32E-07,6.09E-06
K07105,155.7145688,8.981492498,1.458761909,6.156928313,7.42E-10,1.02E-08
K07107,302.4847785,8.756715919,1.74092504,5.029921287,4.91E-07,4.23E-06
K07124,149.5051539,6.735154276,1.598758258,4.212740884,2.52E-05,0.000142575
K07126,583.3062647,6.001187163,1.174111991,5.111256173,3.20E-07,2.86E-06
K07133,1046.553717,7.210184905,1.452768874,4.963064004,6.94E-07,5.82E-06
K07138,257.610844,6.642568387,1.642453778,4.044295477,5.25E-05,0.000269654
K07139,218.2504604,9.886866323,1.444790632,6.843113529,7.75E-12,1.95E-10
K07141,55.79636859,9.511073314,1.438797981,6.610429985,3.83E-11,7.26E-10
K07149,244.6623422,9.921160289,1.483340474,6.688390469,2.26E-11,4.64E-10
K07150,51.09590462,5.775058695,1.47116634,3.925496757,8.66E-05,0.000415419
K07154,363.5341142,6.808999813,1.39126454,4.894108646,9.88E-07,8.03E-06
K07171,522.772255,9.622987619,1.310940461,7.340522245,2.13E-13,7.91E-12
K07217,52.36965472,7.764903799,1.683203155,4.613170891,3.97E-06,2.73E-05
K07231,63.44160603,17.71774023,2.092334136,8.467930587,2.50E-17,1.63E-15
K07238,241.2564828,8.463466512,1.601113936,5.285986413,1.25E-07,1.19E-06
K07240,462.3891276,7.498563894,1.4473843,5.180769124,2.21E-07,2.04E-06
K07263,310.9196109,6.356675095,1.773847883,3.583551417,0.000338954,0.001411104
K07277,132.7517124,19.53204693,1.818161973,10.74274306,6.41E-27,1.32E-24
K07301,234.434574,6.87265253,1.41878298,4.844047769,1.27E-06,1.02E-05
K07305,80.96379611,9.948119939,1.395331132,7.129576423,1.01E-12,3.22E-11
K07313,57.25358799,9.795982925,1.413908939,6.928298318,4.26E-12,1.10E-10
K07315,62.29861425,5.337959046,1.724978858,3.09450694,0.001971403,0.0068803
K07316,174.7275688,6.317545936,1.660237022,3.805207239,0.000141686,0.000641858
K07317,187.6885921,8.163455205,1.601879337,5.096173612,3.47E-07,3.06E-06
K07339,169.4423196,8.291853645,1.788748524,4.635561417,3.56E-06,2.47E-05
K07341,194.4616381,9.914285047,1.569273418,6.317755039,2.65E-10,3.99E-09
K07343,53.01521942,7.575654072,1.961305668,3.862556558,0.000112207,0.000523497
K07386,162.3824985,7.012057613,1.580860518,4.435595381,9.18E-06,5.80E-05
K07391,207.2768937,6.107622633,1.53296358,3.984192915,6.77E-05,0.000335221
K07407,614.1125078,8.412219166,1.612037673,5.218376288,1.80E-07,1.70E-06
K07443,69.28149723,7.945953626,1.680841582,4.727366167,2.27E-06,1.69E-05
K07444,172.0741421,9.836773136,1.483884448,6.6290695,3.38E-11,6.56E-10
K07448,173.5128131,2.605189682,0.772153915,3.373925369,0.000741045,0.002865128
K07450,90.22240523,7.124666898,1.75046792,4.07014994,4.70E-05,0.000244624
K07451,205.3274682,3.256173323,1.243461748,2.618635699,0.008828217,0.02714503
K07452,115.9718076,7.56544295,1.65267434,4.577697352,4.70E-06,3.17E-05
K07455,75.05893181,5.740547661,1.43036962,4.013331645,5.99E-05,0.000303221
K07459,112.9160289,5.179959598,1.624012945,3.189604869,0.001424674,0.005089985
