KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K02172,572.4347355,4.570131474,1.327203531,3.443429262,0.000574387,0.00349919
K02188,54.75223927,2.924077871,0.974791347,2.999696171,0.00270249,0.011609708
K02189,56.38462403,2.32837886,0.908084289,2.56405588,0.010345689,0.032659591
K02190,101.3654873,3.701118755,1.037658483,3.566798534,0.000361369,0.002462733
K02217,170.8413094,9.197234701,1.504679785,6.112419928,9.81E-10,5.81E-08
K02224,68.49385964,3.354220239,1.031899574,3.250529726,0.001151902,0.005946055
K02227,94.20422642,5.780205682,1.177114058,4.910489043,9.08E-07,2.26E-05
K02231,116.8770101,5.951564534,1.232914019,4.827234052,1.38E-06,3.14E-05
K02232,89.53624132,5.385171821,1.092967455,4.927110865,8.35E-07,2.14E-05
K02233,91.51009462,6.412513925,1.279448926,5.011934276,5.39E-07,1.49E-05
K02283,70.59401529,3.237124063,0.975461183,3.318557538,0.000904837,0.005001831
K02303,100.1362877,3.810180128,0.917684089,4.151951825,3.30E-05,0.000378615
K02334,73.30980779,8.440475527,1.405639778,6.004721593,1.92E-09,1.08E-07
K02426,131.3368321,7.434641911,1.729062017,4.299812174,1.71E-05,0.000227827
K02429,324.8017575,24.58845249,1.828847149,13.44478269,3.30E-41,2.58E-38
K02474,116.1302652,2.919040887,1.188380158,2.456319105,0.014036845,0.041651885
K02488,61.88558259,3.380887722,1.007403315,3.356041887,0.000790666,0.004500802
K02492,60.84115994,4.044722549,0.937020336,4.316579262,1.58E-05,0.000216367
K02499,51.17794285,10.24921783,1.626903999,6.299829512,2.98E-10,1.94E-08
K02527,109.0670439,3.783350519,1.403440308,2.695768745,0.00702264,0.024182901
K02536,130.7208474,4.23217639,1.243604879,3.403151966,0.000666132,0.003965314
K02574,225.4281246,9.610831617,1.509651152,6.366259915,1.94E-10,1.33E-08
K02614,94.69614594,3.169354111,1.121878956,2.825041058,0.004727456,0.017716617
K02654,50.66243885,4.379199179,1.209584921,3.620414824,0.000294131,0.002069517
K02669,68.80241843,4.41621331,1.0671748,4.138228631,3.50E-05,0.000395012
K02805,76.490004,4.028574314,1.406457769,2.86434076,0.004178782,0.016140597
K03091,253.4980945,5.648466046,1.211706237,4.6615804,3.14E-06,6.19E-05
K03150,180.7928416,7.186166532,1.274249206,5.639529927,1.71E-08,8.02E-07
K03152,347.2900019,3.374568017,1.129987363,2.986376776,0.002823046,0.011969592
K03154,131.9646369,4.232285728,1.185363887,3.570452733,0.000356365,0.002436075
K03269,142.3224309,4.782376914,1.467682212,3.258455321,0.001120205,0.005832535
K03270,80.97019346,-3.996215361,1.271861616,-3.142020571,0.001677862,0.008108976
K03271,65.53241338,4.896291561,1.001374018,4.8895732,1.01E-06,2.44E-05
K03284,96.01980769,3.578196538,1.047124784,3.41716345,0.000632773,0.003801504
K03286,135.8104607,-6.157464985,1.357458525,-4.536024395,5.73E-06,9.45E-05
K03303,73.88981633,2.428072339,0.957035965,2.537075331,0.01117829,0.034561537
K03308,313.237539,4.095713951,1.08618456,3.770734829,0.000162768,0.001310531
K03310,265.6459636,3.763584399,1.16282152,3.236596791,0.001209642,0.006180606
K03324,384.0477194,2.827132666,0.906569675,3.118494632,0.001817775,0.008622526
K03340,121.5210711,6.61511333,1.272291771,5.199368165,2.00E-07,6.35E-06
K03408,67.94143357,2.46119011,0.886163369,2.777354826,0.005480332,0.020075699
K03415,76.8634278,3.599805347,1.099412251,3.27429983,0.001059242,0.005593989
K03442,180.121846,3.78091392,1.08643002,3.480126517,0.000501177,0.003177161
K03465,62.27247971,7.059902119,1.346180679,5.244394179,1.57E-07,5.28E-06
K03473,98.27404448,-5.12118603,1.286028558,-3.982171311,6.83E-05,0.000653595
K03474,121.9610709,6.571752948,1.733908367,3.790138552,0.000150563,0.00122702
K03517,178.2972383,3.794464747,0.948423351,4.00081329,6.31E-05,0.000621664
K03521,250.0133585,2.634819869,0.892198651,2.953176253,0.003145223,0.012901362
K03522,317.1409231,2.873720315,0.879409509,3.267783993,0.001083931,0.005704861
K03525,260.9143089,4.288937662,0.965454264,4.442403768,8.90E-06,0.000139513
K03526,250.8360649,3.488395069,0.817344213,4.267963255,1.97E-05,0.000255074
K03527,249.9350159,3.101397503,0.818373736,3.789708013,0.000150824,0.00122702
K03543,68.7301402,-4.888593255,1.688161872,-2.895808356,0.003781833,0.014932312
K03559,430.6957731,4.208624831,1.552005858,2.711732569,0.006693257,0.02331594
K03561,315.4163364,4.222054351,1.553229127,2.718243095,0.00656296,0.023047085
K03563,130.4994832,2.593079074,1.073657572,2.415182588,0.015727324,0.045729857
K03564,175.4407986,2.010782419,0.818412208,2.456931116,0.014012955,0.041612616
K03568,64.29066825,3.279744654,1.099348603,2.983352729,0.002851092,0.012041031
K03569,323.3545312,3.324938812,0.980683327,3.390430654,0.000697829,0.00410395
K03585,452.3428119,5.582077249,1.541085917,3.622171344,0.000292141,0.002059221
K03587,116.0230621,3.450469878,0.841185879,4.101911319,4.10E-05,0.000444466
K03592,55.34602929,2.822240191,0.970182185,2.908979606,0.003626105,0.014493286
K03593,237.9369296,3.332262412,0.870445235,3.828227532,0.000129069,0.001083905
K03606,89.93754406,2.761625945,0.833671417,3.31260721,0.000924307,0.005069408
K03612,130.5250204,5.427129709,1.140492803,4.758583042,1.95E-06,4.09E-05
K03613,172.399956,3.225339663,1.147259938,2.811341664,0.004933537,0.018295784
K03614,168.2553666,3.41498637,1.119983842,3.049138963,0.002294983,0.010195573
K03615,217.7406019,3.517401257,1.148745769,3.061949259,0.002199007,0.009912722
K03617,175.0548398,3.235244465,1.133940541,2.853098859,0.004329515,0.016607816
K03634,81.64586999,-5.65044128,1.325939236,-4.261463215,2.03E-05,0.000261742
K03640,86.50906876,-5.560018572,1.270571548,-4.375998015,1.21E-05,0.000178799
K03644,70.48540648,4.066210568,1.42993972,2.843623764,0.004460368,0.016926859
K03668,223.2993421,-6.543028579,1.368444681,-4.781361403,1.74E-06,3.80E-05
K03724,65.87705077,3.118076605,0.80422391,3.877124974,0.000105698,0.000915191
K03743,141.6262828,5.567975209,1.086942096,5.122605176,3.01E-07,8.98E-06
K03771,166.7840581,-4.9243956,1.297424665,-3.795515634,0.000147337,0.00120872
K03772,190.4030469,-6.422989208,1.383559327,-4.64236631,3.44E-06,6.44E-05
K03775,76.4897388,-5.270585268,1.309917884,-4.023599748,5.73E-05,0.000581341
K03778,103.3489739,4.072241696,0.928344916,4.386561101,1.15E-05,0.000174912
K03801,65.15431718,4.160474411,1.450542718,2.868219156,0.004127895,0.015975649
K03803,78.85169298,7.218089837,1.29811239,5.560450613,2.69E-08,1.17E-06
K03828,73.33608526,3.667116436,1.285748747,2.852125227,0.004342799,0.016617121
K03832,581.0826977,3.664659503,1.480228655,2.475738792,0.013296081,0.039939383
K03892,184.6980048,2.463931681,0.857085584,2.87477905,0.004043103,0.015771497
K03924,290.1482282,3.378219576,1.163002767,2.90473907,0.003675594,0.014631186
K03980,64.4815024,5.653205529,1.279343632,4.41883274,9.92E-06,0.000153168
K04061,60.70239375,5.506217292,1.20961031,4.552058828,5.31E-06,8.83E-05
K04070,61.06367539,4.912303302,1.07425199,4.572766306,4.81E-06,8.43E-05
K04079,286.3776628,3.819046755,0.954979948,3.999085806,6.36E-05,0.000623894
K04651,55.92273586,10.0621342,1.609687429,6.250986384,4.08E-10,2.57E-08
K04652,53.12712609,10.0437709,1.577112259,6.368456554,1.91E-10,1.33E-08
K04655,67.87174163,10.10694315,1.553201179,6.50716938,7.66E-11,6.10E-09
K04720,74.85612084,6.284229785,1.256425806,5.001672011,5.68E-07,1.55E-05
K04744,123.769916,4.375940435,1.464255064,2.988509682,0.002803416,0.011913535
K04749,89.08566642,4.689126666,1.108287399,4.230966327,2.33E-05,0.00029324
K04757,127.990175,5.360803907,1.023778896,5.236290693,1.64E-07,5.42E-06
K04769,83.37192654,4.623333397,1.06003192,4.361503941,1.29E-05,0.000188214
K04773,121.7015755,-2.471589067,0.988155936,-2.501213602,0.01237685,0.037670772
K05341,62.46083006,3.354089936,1.190784044,2.816707155,0.004851874,0.018044351
K05515,197.143997,4.266321094,1.090305897,3.91295792,9.12E-05,0.000820342
K05521,82.99426949,5.414661709,1.186709853,4.562751117,5.05E-06,8.55E-05
K05568,60.24930491,3.160460442,1.032100812,3.062162536,0.002197441,0.009912722
K05595,95.35516846,4.546782214,1.504952868,3.021212365,0.002517647,0.011034133
K05601,81.12842877,7.000981731,1.299323258,5.388175488,7.12E-08,2.72E-06
K05606,124.6245352,5.957734113,1.762013976,3.38120707,0.000721681,0.004206217
K05795,110.6401535,7.366471458,1.583750961,4.651281444,3.30E-06,6.35E-05
K05799,205.5423926,2.759920845,1.084818729,2.544130897,0.010955002,0.034223427
K05807,108.9943285,-5.45665935,1.290592763,-4.228025685,2.36E-05,0.000294124
K05810,205.9673954,3.467745721,0.753774841,4.600506054,4.21E-06,7.58E-05
K05919,87.89461229,2.859564319,1.193367981,2.396213376,0.016565444,0.047564748
K05934,50.11414903,2.983521161,1.057267755,2.821916348,0.004773763,0.01786358
K05970,277.7673143,3.96750886,0.920997323,4.307839732,1.65E-05,0.000221988
K06001,129.1038296,4.549802683,1.147427761,3.965219282,7.33E-05,0.000691661
K06012,73.52421657,4.208375621,1.154574915,3.644956743,0.000267437,0.001941154
K06020,109.1474986,-5.539387349,1.214017055,-4.56285793,5.05E-06,8.55E-05
K06076,132.5097214,-6.314254794,1.323511186,-4.770835987,1.83E-06,3.89E-05
K06133,180.8534161,2.61735562,0.685755299,3.81674866,0.000135222,0.001123492
K06142,361.0774974,4.632014885,1.456411165,3.180430772,0.001470563,0.007254847
K06168,254.1790449,3.47863418,0.860944627,4.04048538,5.33E-05,0.000552508
K06204,114.1204036,4.023384072,1.271640205,3.163932736,0.001556528,0.007578853
K06209,93.36937719,3.144306173,1.193340922,2.634876686,0.008416786,0.028212487
K06283,84.91423261,4.866477988,1.119711313,4.346189891,1.39E-05,0.000193689
K06298,57.36454476,3.802539771,1.075837896,3.53449138,0.000408561,0.002722477
K06317,62.15736607,7.630166423,1.38540768,5.507524272,3.64E-08,1.50E-06
K06330,69.84717062,6.829209425,1.063233273,6.423058419,1.34E-10,9.66E-09
K06333,77.91052533,3.74558345,1.188615408,3.151215627,0.001625924,0.007887247
K06334,50.90108422,3.723663776,1.118499032,3.329161376,0.000871079,0.004859377
K06373,139.9382235,4.926068196,1.070689475,4.600837415,4.21E-06,7.58E-05
K06374,143.75032,5.326107712,1.07946792,4.934012038,8.06E-07,2.08E-05
K06379,77.67605252,4.999078372,1.009197867,4.953516587,7.29E-07,1.90E-05
K06381,196.5640165,4.104388893,1.164973369,3.523161133,0.000426432,0.002812867
K06382,78.77427847,4.527082555,1.077304026,4.202233023,2.64E-05,0.000321518
K06383,69.00075562,4.25975489,1.064261565,4.00254508,6.27E-05,0.000621253
K06385,75.61621471,4.400840781,1.092673999,4.027588086,5.64E-05,0.000577571
K06387,59.06690971,4.384406923,1.087264027,4.032513552,5.52E-05,0.000567506
K06390,64.6601912,4.020713937,1.099047505,3.65836228,0.000253832,0.001879045
K06391,55.78243424,4.43440865,1.120749725,3.95664487,7.60E-05,0.000710092
K06392,65.51634731,4.196365655,1.085957283,3.864208769,0.00011145,0.000960732
K06393,67.31327812,4.526430775,1.077626535,4.200370561,2.66E-05,0.000323167
K06394,66.18000906,4.643879154,1.08458519,4.281709906,1.85E-05,0.000243031
K06396,61.78546089,4.762370939,1.073515987,4.436236624,9.15E-06,0.000142994
K06397,68.357606,4.96562158,1.066527981,4.655875576,3.23E-06,6.29E-05
K06398,70.79072637,4.699526553,1.081878747,4.343856985,1.40E-05,0.000194559
K06399,80.22202447,4.841533616,1.08931536,4.444565638,8.81E-06,0.000138674
K06400,2011.21435,2.725337508,1.137214951,2.396501652,0.016552419,0.047562322
K06405,77.99611959,5.065749473,1.126288605,4.497736594,6.87E-06,0.000111749
K06406,67.63622489,4.639016889,1.096708917,4.229943621,2.34E-05,0.00029324
K06407,74.57064263,4.399429233,1.091036804,4.032338061,5.52E-05,0.000567506
K06409,97.17300224,4.541037835,1.16519936,3.897219645,9.73E-05,0.000857719
K06410,54.92346302,7.209901751,1.331785134,5.413712442,6.17E-08,2.39E-06
K06412,139.2662745,3.807819608,1.158488148,3.286886977,0.001013015,0.00542511
K06421,72.5213671,4.398213929,1.122282001,3.918991773,8.89E-05,0.000813192
K06438,70.77926781,4.368165101,1.066552279,4.095593987,4.21E-05,0.000454239
K06861,123.9491405,4.242016519,1.476900458,2.872242672,0.004075699,0.015836421
K06878,100.5667592,2.795023458,0.704772534,3.965851849,7.31E-05,0.0006915
K06894,87.71254945,6.19181354,1.654235441,3.743006218,0.000181832,0.001422952
K06905,58.36916865,3.843869312,1.139719485,3.372645077,0.000744499,0.004319861
K06909,164.1361863,2.148776792,0.780086198,2.754537637,0.005877513,0.021195835
K06920,134.3777092,4.249497759,1.40939723,3.01511715,0.0025688,0.011208005
K06921,448.8846055,7.167662644,1.28189428,5.591461603,2.25E-08,1.01E-06
K06923,97.46400877,2.66860875,1.042795553,2.559091034,0.010494626,0.033033554
K06924,77.13974038,3.350384206,1.126221762,2.974888533,0.00293095,0.012267268
K06990,72.97136397,3.298480904,1.04187223,3.165916902,0.00154595,0.007536745
K07000,52.71863826,-6.325508659,1.331416902,-4.75096016,2.02E-06,4.21E-05
K07003,118.3268163,3.325843921,1.123101007,2.961304371,0.00306339,0.01264539
K07012,84.44395744,10.10678045,1.31150321,7.706256736,1.30E-14,1.30E-12
K07027,228.072662,2.25724868,0.869514851,2.595986344,0.009431981,0.030540537
K07045,51.55765293,8.935392257,1.414696776,6.316118343,2.68E-10,1.78E-08
K07053,159.7231487,2.627595449,0.766588216,3.427649153,0.000608832,0.003686028
K07074,52.18556436,7.358697407,1.378659497,5.337574234,9.42E-08,3.53E-06
K07079,361.087997,4.910029672,0.764928882,6.418936179,1.37E-10,9.74E-09
K07085,298.4610834,5.324405399,1.245055088,4.276441621,1.90E-05,0.000247192
K07096,138.2195336,3.098597912,1.106977163,2.799152518,0.005123693,0.018929064
K07102,111.6104946,4.024192534,1.395963893,2.88273397,0.003942402,0.015425933
K07114,265.1824258,7.569148216,1.424272161,5.314397364,1.07E-07,3.87E-06
K07126,583.3062647,3.759983513,0.975018005,3.856322134,0.000115106,0.000983563
K07133,1046.553717,3.065849908,0.851369546,3.601080075,0.000316898,0.002199378
K07138,257.610844,4.000916281,1.14581863,3.491753559,0.000479861,0.003072078
K07148,117.6430189,25.56397771,1.940824751,13.17170842,1.28E-39,3.32E-37
K07154,363.5341142,2.962615447,0.742084322,3.992289497,6.54E-05,0.000638843
K07164,132.0321856,24.72816025,1.830707884,13.5074309,1.41E-41,2.53E-38
K07221,188.0627666,24.73175863,1.865075821,13.26045748,3.92E-40,1.09E-37
K07231,63.44160603,5.86321425,1.731012667,3.38715849,0.000706206,0.004134533
K07240,462.3891276,2.828463488,0.84210996,3.358781658,0.000782869,0.004469449
K07263,310.9196109,4.425712385,1.327224672,3.33456157,0.00085434,0.004786807
K07264,75.48539968,6.204591601,1.504326345,4.124498398,3.72E-05,0.000415724
K07277,132.7517124,4.119624495,1.38699966,2.970169795,0.002976352,0.012390889
K07301,234.434574,3.23920401,0.793373293,4.082824613,4.45E-05,0.000475999
K07315,62.29861425,4.352251548,1.262313459,3.447837394,0.000565094,0.003458766
K07316,174.7275688,2.87302241,1.173253569,2.448765114,0.014334689,0.042310629
K07391,207.2768937,4.038697499,0.98304624,4.108349469,3.98E-05,0.000435891
K07405,126.6409293,24.82743453,1.839757969,13.49494604,1.67E-41,2.53E-38
K07407,614.1125078,2.670694762,1.100981699,2.425739468,0.015277233,0.044763561
K07451,205.3274682,3.388892354,1.099955475,3.080935939,0.00206351,0.009435607
K07455,75.05893181,2.650403012,0.819613771,3.233721911,0.001221884,0.006220933
K07458,154.6160254,4.421604778,0.781098783,5.660749797,1.51E-08,7.27E-07
K07459,112.9160289,4.737502416,1.120046896,4.229735768,2.34E-05,0.00029324
K07460,200.8108145,3.824830516,0.954108131,4.008801929,6.10E-05,0.000609495
K07464,67.7240111,10.1135762,1.295346525,7.807622135,5.83E-15,6.15E-13
K07481,290.4195628,7.28746021,1.618686556,4.502082372,6.73E-06,0.000109946
K07485,1226.213578,2.436946179,0.663987519,3.670168656,0.00024239,0.001823767
K07494,484.8913574,3.590199006,1.209465979,2.968416696,0.002993382,0.012426472
K07495,2313.119532,2.98266542,0.701084094,4.254361845,2.10E-05,0.000269299
K07576,77.75396464,5.485285548,1.074544492,5.104754235,3.31E-07,9.80E-06
K07588,119.3130286,24.05212239,1.830888445,13.13685848,2.02E-39,4.65E-37
K07699,115.9503761,4.474503388,1.178790201,3.795843726,0.000147142,0.00120872
K07733,174.9833797,-3.676158107,1.009928038,-3.640019851,0.000272617,0.001960533
K07735,87.09905526,3.824889562,1.479512559,2.585236292,0.009731228,0.031173458
K07736,60.68669915,3.146326337,1.01057317,3.113407747,0.001849403,0.008690637
K07800,63.98965963,7.502282488,1.354907987,5.537115848,3.07E-08,1.31E-06
K07814,164.2892084,4.956573426,0.899759871,5.5087736,3.61E-08,1.50E-06
K08094,54.9891532,3.601169084,1.029742118,3.497156251,0.000470246,0.003030218
