KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00150,2.308256996,-4.193544138,1.947783473,-2.152982709,0.031320038,0.078050253
K00154,1.19313467,-5.224776221,5.190304062,-1.006641645,0.314107014,NA
K00156,23.00884475,24.63078416,1.984710773,12.41026375,NA,NA
K00158,128.2167402,-1.108186953,0.445309609,-2.488576333,0.01282557,0.038704677
K00161,5.12760708,-1.932906657,1.080736233,-1.788509165,0.073693898,0.150904391
K00162,3.537185317,0.310589217,1.757051377,0.176767294,0.85969118,1
K00163,1.160043127,-5.184149862,5.190457131,-0.998784834,0.317898934,NA
K00164,18.18907752,3.759811728,2.420791665,1.553133127,NA,NA
K00169,38.89054841,7.57168647,1.388290803,5.453962854,4.93E-08,1.94E-06
K00170,26.27590319,6.463742078,1.318987593,4.900532887,9.56E-07,2.33E-05
K00171,28.45572368,6.96687903,1.31596795,5.294109959,1.20E-07,4.17E-06
K00172,41.69400774,7.796557763,1.37865149,5.655205701,1.56E-08,7.41E-07
K00174,230.2057776,3.783028645,1.038723386,3.641998144,0.00027053,0.001955089
K00175,205.3729959,6.50825354,1.490288462,4.367109929,1.26E-05,0.000184829
K00176,139.5555201,6.452907359,1.24919699,5.165644339,2.40E-07,7.43E-06
K00177,112.7466033,3.682223312,1.008762484,3.65023816,0.000261997,0.001915916
K00179,106.8762731,5.063605153,1.088513949,4.651851413,3.29E-06,6.35E-05
K00180,113.8165705,5.338197166,1.08811703,4.90590352,9.30E-07,2.30E-05
K00184,3.649667649,0,1.73596415,0,1,1
K00185,2.458944344,0,1.797422175,0,1,1
K00194,10.6726249,6.665401658,1.395291909,4.777066087,1.78E-06,3.82E-05
K00196,4.165475339,5.65810763,1.550456474,3.649317298,0.000262938,0.001919203
K00197,10.8693906,6.885208747,1.434369444,4.800164124,1.59E-06,3.54E-05
K00198,19.046322,7.672676321,1.44143959,5.322926033,1.02E-07,3.76E-06
K00208,213.8857356,-0.144043589,0.339243363,-0.424602527,0.67112645,0.837567526
K00209,3.330640295,5.813617946,2.482050661,2.342264015,0.019167151,0.053821994
K00215,366.3912001,0.433460778,0.168023608,2.579761157,0.009886867,0.031516911
K00219,5.933197325,-2.864154939,1.153820318,-2.482323195,0.013052883,0.039299542
K00220,0.968035674,-2.854324931,5.212580889,-0.547583815,0.583977705,NA
K00226,102.7233757,-1.122229593,0.437545165,-2.564831433,0.010322594,0.03261305
K00228,2.325211409,-6.187517438,5.134567716,-1.205070764,0.228175985,0.387234777
K00230,86.05545917,-0.778070017,0.41833471,-1.859922204,0.062896533,0.133266936
K00231,1.411364353,0,1.836803169,0,1,1
K00239,139.5916961,3.748498642,1.314114874,2.852489319,0.004337827,0.016617121
K00240,143.9137797,3.663858826,1.329245235,2.756345278,0.005845126,0.021139084
K00241,133.0455283,4.080348272,1.395317063,2.924316186,0.003452139,0.013926242
K00242,1.171357419,-5.156267142,5.190564703,-0.993392326,0.3205188,NA
K00243,259.9122125,-0.683665403,0.28184658,-2.425665063,0.015280365,0.044763561
K00244,148.5250527,-0.903729629,0.465966549,-1.939473191,0.052443746,0.115441278
K00245,2.75306851,0,1.94516643,0,1,1
K00246,3.236878024,0,1.949198502,0,1,1
K00248,135.8320579,3.081090548,1.188731403,2.591914826,0.00954434,0.030700698
K00249,166.6942649,2.135954155,0.868804135,2.458499066,0.013951914,0.041478353
K00252,2.086461576,-6.031074312,5.188008484,-1.162502785,0.245031294,0.410840362
K00254,34.83445092,3.855711284,1.469014949,2.624691659,0.008672747,0.028896822
K00259,71.87623722,-0.596270645,1.403929337,-0.424715568,0.671044034,0.837567526
K00261,3.744648982,2.39733747,1.571603741,1.52540835,0.127157277,0.238153078
K00262,380.4851022,1.140634819,0.590382823,1.932025752,0.053356327,0.116922816
K00265,214.3909293,0.933200509,0.363145443,2.569770669,0.010176586,0.032282346
K00266,423.5928241,0.344904299,0.251802899,1.369739192,0.17076833,0.304497867
K00275,34.9883731,6.848494806,1.738470077,3.939380318,8.17E-05,0.00075774
K00278,165.1298057,4.627204707,0.985769403,4.694003176,2.68E-06,5.37E-05
K00281,41.96486706,24.6505501,1.901139959,12.9661943,1.90E-38,3.10E-36
K00282,75.90664108,4.261853174,1.22863798,3.468762355,0.000522862,0.003277328
K00283,78.31213829,0,1.580560374,0,1,1
K00285,3.322441509,-6.58112897,1.812616338,-3.630734665,0.000282616,0.002013894
K00286,376.0573414,0.143282005,0.141841587,1.010155117,0.312420979,0.475635058
K00287,339.7617876,0.436538638,0.161498643,2.703048332,0.006870676,0.023768743
K00290,139.3707651,10.14050178,1.573970105,6.442626674,1.17E-10,8.99E-09
K00294,12.5857069,1.458510724,1.66055486,0.878327334,0.379766106,0.554387531
K00297,248.3110848,1.491674845,0.527414974,2.828275491,NA,NA
K00298,170.7835262,-0.893179557,0.46581433,-1.917458309,0.055179733,0.119975978
K00299,1.670838425,-5.7106282,5.188771238,-1.100574286,0.271081982,0.443660997
K00303,3.38348389,-4.239527642,1.867405962,-2.270276377,0.023190819,0.062283459
K00311,1.705133679,-5.739868389,5.188694412,-1.106225947,0.268628735,0.441124983
K00313,5.265842326,0,1.688508096,0,1,1
K00318,8.386451392,0,1.71985146,0,1,1
K00320,1.488634516,0,3.324170634,0,1,1
K00322,0.985068957,-4.948211448,5.191436387,-0.953148817,0.340514675,NA
K00324,11.42499937,-5.748115353,1.387523369,-4.142716066,3.43E-05,0.000390314
K00325,11.45874069,-4.705137677,1.442220013,-3.262427115,0.001104626,0.005790018
K00330,115.5189253,4.075973948,1.47407072,2.765114246,0.005690286,0.020693824
K00331,102.668821,4.025972265,1.477782234,2.72433392,0.006443133,0.022687496
K00333,16.4732108,6.494397827,5.078332969,1.278844429,NA,NA
K00334,79.28425131,3.61157867,1.134950699,3.182145861,0.001461882,0.007226137
K00335,74.41090333,5.603105358,1.15998004,4.830346354,1.36E-06,3.11E-05
K00337,109.637335,3.7552282,1.500318219,2.502954474,0.012316139,0.037590633
K00338,84.67505707,3.845725865,1.484003064,2.591454126,0.009557128,0.030716531
K00339,46.92253603,3.739053834,1.511298629,2.474066847,0.01335847,0.04006515
